smiles,pchembl_value
O=C(C=Cc1c(-c2ccccc2)nn2ccccc12)N1CCCCC1CCO,9.31
CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.15
CCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,5.95
CCCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,5.92
Cn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,5.95
Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,6.6
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.23
O=C(Cc1ccccc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.12
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.92
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.7
O=C(COc1ccccc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.3
O=C(COc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.7
CC(C)CCn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.26
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.0
O=C(Cc1cccc2ccccc12)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,5.96
CC(C)CCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,6.85
O=C(Cc1cccc2ccccc12)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.05
CCCn1c(=O)c2nc(C3CC4CC3C3OC43)[nH]c2n(CCC)c1=O,9.35
CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,9.14
CCCn1c(=O)[nH]c2cc(-c3ccccc3)[nH]c2c1=O,7.35
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(OCC(=O)NCCO)cc3)nc2c1=O,7.17
CCCCn1c(=O)[nH]c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)nc2c1=O,6.91
Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1,6.35
Oc1cc(-c2ccccc2)nc2nc(Br)ccc12,6.47
Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12,6.17
CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1,5.86
C#CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,6.91
CCCn1c(=O)c2c(nc3ccccn32)n(Cc2ccc(OC)cc2)c1=O,7.08
C=CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,7.38
CC(C)Cn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,7.55
CCCn1c(=O)c2c(nc3ccccn32)n(C)c1=O,5.68
CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,6.49
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OCC)cc3)nn12,6.38
Cc1nc2nc(-c3ccccc3)[nH]c(NC(C)c3ccccc3)c-2c1C,6.01
Cc1[nH]c2nc(-c3ccccc3)nc(NCCN3CCNC3=O)c2c1C,6.84
Cc1nc2nc(-c3ccccc3)[nH]c(NC(CO)CC(C)C)c-2c1C,6.02
CC(=O)NCCNc1[nH]c(-c2ccccc2)nc2nc(C)c(C)c1-2,7.92
Cc1[nH]c2nc(-c3ccccc3)nc(NCc3ccncc3)c2c1C,6.88
