smiles,pchembl_value
COc1cccc2c(C(=O)N(Cc3c(F)cccc3Cl)C(C)C)nn(CCN3CCOCC3)c12,tensor([7.1600])
COc1cccc2c(C(=O)NC3C4(C)CCC(C4)C3(C)C)c(C)n(CCN3CCOCC3)c12,tensor([7.5400])
COc1cccc2c(C(=O)NC3C4(C)CCC(C4)C3(C)C)cn(CCN3CCOCC3)c12,tensor([7.9600])
COc1cccc2c3c(=O)n(C4C5(C)CCC(C5)C4(C)C)ccc3n(CCN3CCOCC3)c12,tensor([9.])
COc1cccc2c(C(=O)NC(c3ccccc3)c3ccccn3)nn(CCN3CCOCC3)c12,tensor([6.8400])
COc1ccccc1CNC(=O)c1nn(CCN2CCOCC2)c2c(OC)cccc12,tensor([7.1100])
CCc1c(C(=O)NC2C3(C)CCC(C3)C2(C)C)c2cccc(OC)c2n1CCN1CCOCC1,tensor([6.9600])
COc1ccccc1Cn1ccc2c(c1=O)c1cccc(OC)c1n2CCN1CCOCC1,tensor([7.1700])
CCCCCn1c(C)c(C(=O)Cc2ccc(Br)cc2)c2ccccc21,tensor([5.5700])
CCCCCn1c(C)c(C(=O)Cc2ccccc2C)c2ccccc21,tensor([7.7200])
CCCCCn1c(C)c(C(=O)Cc2ccc(Cl)cc2)c2ccccc21,tensor([5.4300])
CCCCCn1c(C)c(C(=O)Cc2cccc(F)c2)c2ccccc21,tensor([6.7400])
CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,tensor([8.1500])
CCCCCn1c(C)c(C(=O)Cc2ccccc2F)c2ccccc21,tensor([7.1200])
CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,tensor([6.3500])
CCCCCn1cc(C(=O)Cc2cccc(F)c2)c2ccccc21,tensor([7.0400])
CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,tensor([7.4800])
CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,tensor([6.8400])
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,tensor([9.5500])
CCCCCn1c(C)c(C(=O)Cc2ccc(OC)cc2)c2ccccc21,tensor([6.1900])
CCCCCn1cc(C(=O)Cc2ccccc2Br)c2ccccc21,tensor([7.7000])
CCCCCn1c(C)c(C(=O)Cc2ccc(C)cc2)c2ccccc21,tensor([5.8700])
CCCCCn1c(C)c(C(=O)Cc2ccccc2Br)c2ccccc21,tensor([7.5400])
CCCCCn1c(C)c(C(=O)Cc2cccc(Cl)c2)c2ccccc21,tensor([6.8600])
