smiles,pchembl_value
COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,tensor([5.8400])
COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,tensor([6.9100])
NCCc1ccc(O)c(O)c1,tensor([8.1800])
c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([7.0600])
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,tensor([6.6400])
c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([7.3200])
Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([6.7000])
CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,tensor([6.7000])
CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,tensor([6.4600])
Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([6.7200])
c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([6.6400])
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,tensor([6.7500])
Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([6.7700])
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([6.7800])
COC(=O)C(c1ccccc1)C1CCCCN1,tensor([6.1000])
CCOC(=O)C(c1ccccc1)C1CCCCN1,tensor([5.4300])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)N(C)C)cc21,tensor([5.5700])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C[S+](C)[O-])cc21,tensor([6.3500])
CNC(=O)c1ccc2c(c1)C(NC)CCC2c1ccc(Cl)c(Cl)c1,tensor([6.3600])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,tensor([6.0800])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,tensor([6.3900])
CNC(=O)c1ccc2c(c1)C(c1ccc(Cl)c(Cl)c1)CCC2NC,tensor([5.3000])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc([S+](C)[O-])ccc21,tensor([5.7500])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(-n3cncn3)cc21,tensor([6.1200])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(N)=O)c(NS(C)(=O)=O)cc21,tensor([5.6800])
CNC(=O)c1cccc2c1C(NC)CCC2c1ccc(Cl)c(Cl)c1,tensor([5.8200])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(NS(C)(=O)=O)cc21,tensor([7.2200])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(S(C)(=O)=O)ccc21,tensor([5.3800])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc21,tensor([5.5400])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(=O)O)ccc21,tensor([4.6900])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cccc(C(=O)O)c21,tensor([6.0600])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CNS(C)(=O)=O)cc21,tensor([6.0200])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CO)cc21,tensor([6.0100])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,tensor([7.9600])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NCCO)cc21,tensor([6.2700])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CC(N)=O)cc21,tensor([6.0400])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(C)(=O)=O)cc21,tensor([5.6800])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C#N)cc21,tensor([5.5000])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(-n3ccnn3)cc21,tensor([6.1900])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cccc(C(N)=O)c21,tensor([5.9400])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc([S+](C)[O-])cc21,tensor([5.7000])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CC(=O)O)cc21,tensor([5.0200])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(O)cc21,tensor([6.1700])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(=O)N(C)C)ccc21,tensor([4.9400])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(=O)O)c(NS(C)(=O)=O)cc21,tensor([5.0400])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)N(C)C)cc21,tensor([6.5700])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NC)cc21,tensor([5.9000])
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)OC)cc21,tensor([5.9000])
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,tensor([7.9600])
CNCCC(Oc1cccc2ccccc12)c1cccs1,tensor([7.7200])
c1ccc(CCC(Cc2ccccc2)N2CCNCC2)cc1,tensor([7.3200])
CCOc1ccccc1CC(c1nccs1)N1CCNCC1,tensor([6.4700])
Clc1ccccc1CC(c1nccs1)N1CCNCC1,tensor([7.3500])
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,tensor([5.2800])
Fc1cccc(C(Cc2ccccc2Cl)N2CCNCC2)c1,tensor([7.6000])
Clc1ccccc1CC(c1ccccc1)N1CCNCC1,tensor([7.7200])
Fc1ccc(C(Cc2ccccc2Cl)N2CCNCC2)cc1,tensor([7.0300])
CCOc1ccccc1CC(c1ccccc1F)N1CCNCC1,tensor([7.4200])
Clc1ccc(Cl)c(CC(c2ccccc2)N2CCNCC2)c1,tensor([6.9200])
Clc1ccccc1CC(c1cncs1)N1CCNCC1,tensor([6.9200])
Clc1ccccc1CC(c1cccnc1)N1CCNCC1,tensor([7.1200])
Clc1ccccc1CC(c1ccccc1)N1CCCNCC1,tensor([7.1200])
Clc1cccc(Cl)c1CC(c1ccccc1)N1CCNCC1,tensor([7.0900])
Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1Cl,tensor([7.])
Fc1ccccc1C(Cc1ccccc1Cl)N1CCNCC1,tensor([6.8900])
CCOc1ccccc1CC(c1ccccc1)N1CCCNCC1,tensor([8.0600])
CCOc1ccccc1CC(c1cncs1)N1CCNCC1,tensor([7.6800])
CCOc1ccccc1CC(c1cccnc1)N1CCNCC1,tensor([7.8200])
CCOc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,tensor([7.5500])
CCOc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,tensor([7.6600])
CN(C)C1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,tensor([7.4300])
Cc1ccccc1CN(C1CCOCC1)C1CCNC1,tensor([8.1500])
Cc1cccc(CN(Cc2ccccn2)C2CCNC2)c1C,tensor([8.1000])
Cc1c(CN(C2CCOCC2)C2CCNC2)cccc1C(F)(F)F,tensor([7.7000])
Clc1cccc(CN(Cc2ccccn2)C2CCNC2)c1Cl,tensor([8.5200])
Clc1cccc(CN(CC2CC2)C2CCNC2)c1Cl,tensor([8.0500])
c1ccc(-c2ccccc2CN(C2CCOCC2)C2CCNC2)cc1,tensor([7.9200])
Cc1c(Cl)cccc1CN(C1CCOCC1)C1CCNC1,tensor([8.3000])
Clc1cccc(CN(C2CCOCC2)C2CCNC2)c1Cl,tensor([8.3000])
Fc1cccc(CN(C2CCOCC2)C2CCNC2)c1C(F)(F)F,tensor([7.8900])
FC(F)(F)c1ccccc1CN(C1CCOCC1)C1CCNC1,tensor([8.0500])
Cc1cccc(CN(C2CCOCC2)C2CCNC2)c1Cl,tensor([8.4000])
COc1cccc(CN(C2CCOCC2)C2CCNC2)c1C,tensor([7.9600])
Fc1ccc(CN(C2CCOCC2)C2CCNC2)c(F)c1F,tensor([7.4000])
CNCc1cnccc1Oc1ccc(Cl)cc1Br,tensor([7.0700])
CCc1cc(Cl)ccc1Oc1cc(C)ncc1CNC,tensor([7.6600])
CNCc1cnc(C)cc1Oc1ccc(Cl)cc1Br,tensor([7.4200])
CNCc1cnc(C)cc1Oc1ccc(Cl)cc1OC,tensor([7.0800])
CCc1cc(Cl)ccc1Oc1ccncc1CN(C)C,tensor([7.7500])
CCc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,tensor([7.5200])
CNCc1cnccc1Oc1ccc(Cl)cc1OC,tensor([6.5500])
COc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,tensor([7.5800])
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,tensor([7.5000])
Cc1cc(Oc2ccc(Cl)cc2C)c(CN(C)C)cn1,tensor([7.5800])
CCOc1cc(Cl)ccc1Oc1ccncc1CNC,tensor([6.4100])
CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Cl,tensor([7.6000])
CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Br,tensor([7.5800])
CNCc1cnc(C)cc1Oc1ccc(C)cc1OC,tensor([6.5900])
CNCc1cnccc1Oc1ccc(Cl)cc1C,tensor([6.6100])
Cc1cc(Cl)ccc1Oc1ccncc1CN(C)C,tensor([7.4400])
CCN(CC)C(=O)C1(c2nc3ccccc3s2)CC1CN,tensor([5.6600])
CCN(CC)C(=O)C1(c2csc3ccccc23)CC1CN,tensor([6.7700])
NCC1CC1(C(=O)C1NCc2ccccc21)c1ccsc1,tensor([7.4300])
CCN(CC)C(=O)C1(c2ccccn2)CC1CN,tensor([5.8200])
CCN(CC)C(=O)C1(c2ccc(Cl)s2)CC1CN,tensor([7.4000])
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,tensor([7.4000])
C=C(F)CN(C)C(=O)C1(c2ccsc2)CC1CN,tensor([7.3600])
CCN(CC)C(=O)C1(c2ccsc2)CC1CN,tensor([7.3100])
NCC1CC1(C(=O)N1C=COc2ccccc21)c1ccsc1,tensor([7.9200])
C=C(F)CN(CCOC)C(=O)C1(c2ccsc2)CC1CN,tensor([8.4100])
CCN(CC)C(=O)C1(c2cccnc2)CC1CN,tensor([5.8200])
NCC1CC1(C(=O)N1C=CCCC1)c1ccsc1,tensor([6.7000])
C#CCN(CC=C)C(=O)C1(c2ccsc2)CC1CN,tensor([8.5500])
CCN(CC)C(=O)C1(c2ccc(Br)s2)CC1CN,tensor([7.5400])
NCC1CC1(C(=O)N1CCc2ccccc2C1)c1ccsc1,tensor([8.0800])
C=CCN(C)C(=O)C1(c2ccsc2)CC1CN,tensor([7.])
C=CN(CC)C(=O)C1(c2ccc3c(c2)OCCO3)CC1CN,tensor([8.5400])
C=CCN(C(=O)C1(c2ccsc2)CC1CN)C1CC1,tensor([8.0600])
CCN(CC)C(=O)C1(c2cccs2)CC1CN,tensor([7.1200])
CCN(CC)C(=O)C1(c2cc(Cl)c(Cl)s2)CC1CN,tensor([6.2500])
COCCN(C)C(=O)C1(c2ccsc2)CC1CN,tensor([5.9600])
C#CCN(CC#C)C(=O)C1(c2ccsc2)CC1CN,tensor([8.0900])
CCN(CC)C(=O)C1(c2ccsc2)CC1CNC,tensor([5.4300])
CCN(CC)C(=O)C1(c2cc3cc(F)ccc3s2)CC1CN,tensor([6.8200])
CCN(CC)C(=O)C1(c2sc(Cl)c(Cl)c2Cl)CC1CN,tensor([6.5700])
C=CCN(CCOC)C(=O)C1(c2ccsc2)CC1CN,tensor([7.7000])
C#CCN(CCOC)C(=O)C1(c2ccsc2)CC1CN,tensor([7.1900])
NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccsc1,tensor([7.7000])
C=CCN(CC=C)C(=O)C1(c2ccsc2)CC1CN,tensor([8.5700])
C#CCN(C)C(=O)C1(c2ccsc2)CC1CN,tensor([6.9600])
Cc1ccccc1OC1CCC(N)c2ccccc21,tensor([6.2000])
CNC1CCC(Oc2ccccc2C)c2ccccc21,tensor([6.2800])
Cc1ccccc1OC1CC(N(C)C(C)C)c2ccccc21,tensor([5.9600])
CN(C)C1CC(Oc2ccccc2)c2ccccc21,tensor([6.1000])
CNC1CC(Oc2ccc(Cl)cc2)c2ccccc21,tensor([5.4000])
Cc1ccccc1OC1CC(N(C)C)Cc2ccccc21,tensor([6.3700])
