smiles,pchembl_value
C#CCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,tensor([7.1700])
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,tensor([6.6700])
C#CCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,tensor([6.6100])
O=C(NCCCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1)c1ccccc1,tensor([6.1100])
O=C(NCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1)c1ccccc1,tensor([6.4500])
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,tensor([6.9400])
CCCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1,tensor([8.0600])
CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1,tensor([7.5600])
N#CCCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,tensor([6.2100])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,tensor([7.7100])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,tensor([7.8600])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,tensor([6.8300])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,tensor([7.2000])
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,tensor([7.3500])
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,tensor([7.1500])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,tensor([7.4500])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,tensor([7.0300])
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,tensor([7.1900])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,tensor([7.1200])
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,tensor([7.6100])
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,tensor([7.4100])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,tensor([6.7800])
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,tensor([7.5300])
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,tensor([8.6000])
COc1ccc(C(=O)NCC=CCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,tensor([7.5200])
CN1CCc2ccccc2Cc2ccn(C)c2CC1,tensor([6.1500])
CN1CCc2ccccc2Cc2ccccc2CC1,tensor([7.2500])
CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,tensor([6.6000])
CN1CCc2ccccc2Cc2ccsc2CC1,tensor([6.7000])
CON=C(CCN1CCN(c2ccccn2)CC1)c1ccccc1C,tensor([6.9500])
CON=C(CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,tensor([7.0100])
CON=C(CCN1CCN(c2ccccn2)CC1)c1cccc(C)c1,tensor([7.1700])
CON=C(CCN1CCN(c2ccccn2)CC1)c1cccnc1,tensor([5.7400])
CON=C(CCN1CCN(c2ccccn2)CC1)c1ccc(F)c(Cl)c1,tensor([6.7700])
