smiles,pchembl_value
c1cc(Cc2cnc[nH]2)ccn1,9.07
c1ccc(CCc2c[nH]cn2)nc1,5.93
c1cncc(CCc2c[nH]cn2)c1,6.85
c1nc(CCCC2CCNCC2)c[nH]1,8.35
c1cc(CCc2c[nH]cn2)ccn1,8.16
c1cc(CCCc2c[nH]cn2)ccn1,7.81
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,7.06
Ic1ccc(COCCCc2c[nH]cn2)cc1,7.39
CC(=O)c1ccc(SCCc2c[nH]cn2)cc1,8.96
O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,7.34
c1ccc(OCCCc2c[nH]cn2)cc1,7.57
CC(=O)c1ccc(SCCCc2c[nH]cn2)cc1,7.75
c1ccc(COCCCc2c[nH]cn2)cc1,8.57
COc1ccc(OCCCc2c[nH]cn2)cc1,7.33
CC(=O)c1ccc(OCCCCc2c[nH]cn2)cc1,7.72
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,8.62
CC(=O)c1ccc(OCCc2c[nH]cn2)cc1,7.38
c1ccc(CCCCc2c[nH]cn2)cc1,8.68
c1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,10.0
Clc1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,9.3
c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,8.9
c1ccc2c(NCCCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,8.8
Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,10.1
N#Cc1ccc(-c2ccc(OCCCN3CCC(O)C3)cc2)cc1,8.08
N#Cc1ccc(-c2ccc(OCCCN3CCC(N)CC3)cc2)cc1,6.7
N#Cc1ccc(-c2ccc(OCCCN3CCC(N)C3)cc2)cc1,8.21
N#Cc1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1,8.14
O=C(NCc1ccc(Oc2ccccc2)cc1)N1CCN(C2CCCC2)CC1,7.42
O=C(NCc1ccc(C(F)(F)F)cc1)N1CCCC1CN1CCCC1,6.79
CC(C)N1CCN(C(=O)NC2Cc3ccccc3C2)CC1,7.52
CC(C)N1CCN(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,7.85
