smiles,pchembl_value
Cc1sc2ccc(Cl)cc2c1S(=O)(=O)Nc1ccc2nccc(N3CCNCC3)c2c1,tensor([5.8000])
Cc1c(S(=O)(=O)Nc2ccc3nccc(N4CCN(C)CC4)c3c2)sc2ccc(Cl)cc12,tensor([5.7000])
O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1ccc2c(Cl)cccc2c1,tensor([5.6000])
CC1CCCN(CCC(C)N(C)S(=O)(=O)c2cccc3ccccc23)C1,tensor([7.2000])
CC1CCN(CCC(C)N(C)S(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1,tensor([7.5000])
CC1CCN(CCC(C)N(C)S(=O)(=O)c2cccc3ccccc23)CC1,tensor([7.5000])
CC1CCN(CCC(C)N(C)S(=O)(=O)c2ccc(Br)c(Br)c2)CC1,tensor([7.7000])
O=C(C=Cc1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)Cc1cccnc1,tensor([5.9000])
CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1,tensor([5.4000])
CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C=Cc1ccccc1,tensor([6.])
Cc1ccc2c(OCCN3CCC(Cc4cc5c(cc4F)OCC(=O)N5)CC3)cc(Cl)cc2n1,tensor([7.4000])
Cc1ccc2c(OCCN3CCC(Cc4cc(F)c5c(c4)NC(=O)CO5)CC3)cc(F)cc2n1,tensor([7.1000])
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,tensor([6.7000])
Cc1ccc2c(OCCN3CCC(Cc4cc5c(cc4F)OCC(=O)N5)CC3)cc(F)cc2n1,tensor([7.4000])
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cc(Cl)cc2n1,tensor([6.9000])
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cc(F)cc2n1,tensor([6.9000])
O=C1C2CC=CCC2C(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,tensor([7.5100])
CC1(C)CC(=O)N(C2CCC(N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2)C(=O)C1,tensor([6.6600])
CC1(C)CC(=O)N(CCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)C(=O)C1,tensor([7.3400])
CC1C(=O)N(CCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)C(=O)C1C,tensor([6.9700])
O=C1CCCC(=O)N1C1CCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1,tensor([5.9200])
O=C1C2=C(CCCC2)C(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,tensor([6.8700])
O=C1C2CC=CCC2C(=O)N1C1CCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1,tensor([6.4700])
O=C1CCCC(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,tensor([7.6800])
O=c1[nH]c2ccccc2n1CCCN1CCN(c2ccccc2)CC1,tensor([6.6100])
Cc1ccccc1-n1c(=O)n(CCN2CCN(c3ccccc3)CC2)c2ccccc21,tensor([6.0400])
Cc1ccccc1N1CCN(CCn2c(=O)n(-c3ccccc3)c3ccccc32)CC1,tensor([5.7300])
COc1ccc(-n2c(=O)n(CCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,tensor([6.5300])
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3ccccc32)CC1,tensor([5.7400])
Cc1ccccc1N1CCN(CCn2c(=O)n(-c3ccccc3C)c3ccccc32)CC1,tensor([4.7500])
COc1ccc(-n2c(=O)n(CCCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,tensor([6.7800])
COc1cccc(-n2c(=O)n(CCN3CCN(c4ccccc4C)CC3)c3ccccc32)c1,tensor([5.6000])
COc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc32)CC1,tensor([7.5800])
COc1ccc(-n2c(=O)n(CCCCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,tensor([6.5700])
COc1ccccc1N1CCN(Cc2ccn(-c3ccccc3C)c2)CC1,tensor([8.3700])
COc1ccccc1N1CCN(CCCCCn2c(=O)[nH]c3ccccc32)CC1,tensor([7.4200])
O=c1[nH]c2ccccc2n1CCN1CCN(c2ccccc2)CC1,tensor([5.9900])
O=c1[nH]c2ccccc2n1CCCCCN1CCN(c2ccccc2)CC1,tensor([8.2200])
O=c1[nH]c2ccccc2n1CCCCCCN1CCN(c2ccccc2)CC1,tensor([7.7000])
COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,tensor([7.4000])
O=c1[nH]c2ccccc2n1CCCCCN1CCN(c2ccc(Cl)cc2)CC1,tensor([8.1500])
O=c1n(CCN2CCN(c3ccccc3)CC2)c2ccccc2n1-c1ccccc1,tensor([5.9100])
COc1ccc(-n2c(=O)n(CCN3CCN(c4ccccc4)CC3)c3ccccc32)cc1,tensor([6.2500])
O=c1[nH]c2ccccc2n1CCCCCN1CCN(c2cccc(Cl)c2)CC1,tensor([7.9600])
COc1ccccc1N1CCN(C(=O)NC(=N)NCc2cccc3ccccc23)CC1,tensor([8.2200])
Cc1cccc(S(=O)(=O)NCCNC(=N)N2CCC(c3ccccc3)CC2)c1,tensor([6.7900])
COc1ccccc1N1CCN(C(=N)NCCCNS(=O)(=O)c2cccc3ccccc23)CC1,tensor([6.7100])
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,tensor([7.7000])
CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,tensor([8.9200])
Cc1cccc(S(=O)(=O)NCCCNC(=N)N2CCC(c3ccccc3)CC2)c1,tensor([6.5600])
N=C(NCCCCNS(=O)(=O)c1cccc2ccccc12)N1CCc2ccccc2C1,tensor([6.7000])
O=S(=O)(c1ccccc1)C1(CCCN2CCc3ccccc3C2)CCC1,tensor([8.1000])
COc1ccccc1N1CCN(C(=N)NCCCCNS(=O)(=O)c2ccc(C)cc2)CC1,tensor([6.8500])
Cc1cccc(S(=O)(=O)NCCNC(=N)N2CCC(C)CC2)c1,tensor([6.7500])
Cc1cccc(S(=O)(=O)NCCCCNC(=N)N2CCC(c3ccccc3)CC2)c1,tensor([6.8200])
CCOc1ccccc1CNC(=N)NC(=O)NC,tensor([7.3100])
CN(C)CCSc1cccc(C2CCCCC2)n1,tensor([9.1500])
Cc1ccccc1-c1cccc(CCN(C)C)c1,tensor([8.1200])
CN(C)CCSc1ccccc1Br,tensor([5.3900])
CN(C)CCSc1cccc(Br)n1,tensor([7.4300])
Cc1cccc(C)c1-c1ccccc1SCCN(C)C,tensor([5.8400])
COc1cccc(OC)c1-c1ccnc(CCN(C)C)n1,tensor([5.8300])
COc1ccccc1-c1ccccc1OCCN(C)C,tensor([6.1700])
CN(C)CCSc1cccc(-c2ccccc2)n1,tensor([8.2100])
CCCN(CCC)C1CCc2c(cccc2-c2cccc3ccccc23)C1,tensor([9.5200])
CCCN(CCC)C1CCc2c(cccc2-c2ccccc2)C1,tensor([8.5400])
Cc1cccc(C)c1-c1ccc2c(c1)CC(N(C)C)CO2,tensor([7.8700])
CCCN(CCC)C1COc2c(cccc2-c2ccccc2)C1,tensor([8.4700])
CN(C)CCSc1cccc(-c2ccoc2)n1,tensor([7.5800])
COc1cccc(OC)c1-c1cccc2c1OCC(N(C)C)C2,tensor([8.5900])
Cc1cccc(C)c1-c1cccc(OCCN(C)C)n1,tensor([5.7900])
CN(C)CCSc1nc(-c2ccccc2)cs1,tensor([7.9200])
CN(C)CCOc1cccc(Br)n1,tensor([5.6500])
CN(C)CCSc1ccccc1-c1ccccc1,tensor([6.2600])
CN(C)CCOc1ccccc1Br,tensor([5.5800])
N#Cc1ccc(N2CCN(CCC(O)c3csc4ccccc34)CC2)cc1,tensor([4.9000])
N#Cc1ccc(N2CCCN(CCC(O)c3csc4ccccc34)CC2)cc1,tensor([6.5800])
O=C(CCN1CCCN(c2cnc3ccccc3n2)CC1)c1csc2ccccc12,tensor([5.0200])
O=C(CCNC1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1)c1csc2ccccc12,tensor([5.0400])
O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1csc2ccc(F)cc12,tensor([4.0400])
O=[N+]([O-])c1ccc(N2CCCN(CCC(O)c3csc4ccccc34)CC2)c(C(F)(F)F)c1,tensor([5.0600])
Nc1ccc(N2CCN(CCC(=O)c3csc4ccccc34)CC2)cc1,tensor([4.8500])
N#Cc1ccc(N2CCCN(CCC(=O)c3csc4ccccc34)CC2)cc1,tensor([4.8200])
O=C(CCNC1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1csc2ccc(F)cc12,tensor([5.3200])
OC(CCN1CCC(N2CCOCC2)CC1)c1csc2ccccc12,tensor([4.5600])
N#Cc1ccc(N2CCC(NCCC(O)c3csc4ccccc34)CC2)cc1,tensor([5.7800])
O=C(CCN1CCC(N2CCOCC2)CC1)c1csc2ccccc12,tensor([4.2700])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2ccccc2F)CC1,tensor([6.1300])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,tensor([6.3800])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2ccc(F)cc2)CC1,tensor([6.3900])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2ccc(Cl)cc2)CC1,tensor([6.4800])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2ccc(-c3ncccn3)cc2)CC1,tensor([5.2400])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2cccc(Cl)c2)CC1,tensor([6.7400])
Cc1ccccc1N1CCN(CCCCn2cnc3c(cnc4ccccc43)c2=O)CC1,tensor([6.5300])
COc1cccc(N2CCN(CCCCn3cnc4c(cnc5ccccc54)c3=O)CC2)c1,tensor([6.3200])
O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2ccccc2Cl)CC1,tensor([6.8200])
COc1ccccc1N1CCN(CCCCn2cnc3c(cnc4ccccc43)c2=O)CC1,tensor([6.5600])
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1cnc2ccccc2c1,tensor([6.6400])
NCCN(CCCN1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,tensor([6.5700])
CC(C)(CCCN1CCC2CCCCC2C1)S(=O)(=O)c1ccccc1,tensor([8.1000])
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1cccc2ccccc12,tensor([6.5300])
O=S(=O)(NCCCN1CCc2ccccc2C1)c1ccccc1,tensor([6.5700])
NCCCN(CCCCN1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,tensor([6.6300])
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1ccc2ncccc2c1,tensor([6.6500])
CCN(CCCCN1CCC2CCCCC2C1)S(=O)(=O)c1cccc2cccnc12,tensor([7.8900])
O=S(=O)(NCCCCN1CCC2CCCCC2C1)c1cnc2ccccc2c1,tensor([6.])
O=S(=O)(NCCCCN1CCC2CCCCC2C1)c1cccc2cccnc12,tensor([5.9000])
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1ccc2ccccc2c1,tensor([7.1900])
O=S(=O)(NCCCN1CCC2CCCCC2C1)c1ccc2ncccc2c1,tensor([5.8500])
O=S(=O)(NCCN1CCc2ccccc2C1)c1ccccc1,tensor([6.1100])
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cccc3cccnc23)CC1,tensor([7.2600])
CCN(CCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1ccc(C)cc1,tensor([7.7200])
O=S(=O)(NCCN1CCc2ccccc2C1)c1ccc2ccccc2c1,tensor([7.1100])
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc3ncccc3c2)CC1,tensor([6.8800])
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cnc3ccccc3c2)CC1,tensor([7.1000])
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ncccc3c2)CC1,tensor([6.8100])
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1cccc2cccnc12,tensor([7.0600])
CCN(CCCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1ccc2ncccc2c1,tensor([7.3900])
CCN(CCCCN1CCC2CCCCC2C1)S(=O)(=O)c1cnc2ccccc2c1,tensor([6.7300])
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2cccc3cccnc23)CC1,tensor([7.0500])
CCN(CCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1ccc2ncccc2c1,tensor([7.5400])
O=S(=O)(NCCCCN1CCc2sccc2C1)c1ccc2cccnc2c1,tensor([6.4800])
NCCCN(CCCN1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,tensor([6.4700])
COc1cccc2c1CCN(CCCNS(=O)(=O)c1cccc3ccccc13)C2,tensor([6.4400])
CCN(CCCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1cnc2ccccc2c1,tensor([7.4200])
CCN(CCCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1cccc2cccnc12,tensor([7.4300])
NCCCN(CCN1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,tensor([5.5200])
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1ccccc1,tensor([7.0300])
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cnc2ccccc2c1,tensor([7.2500])
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cccc2ccccc12,tensor([7.4400])
O=S(=O)(c1cnc2ccccc2c1)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,tensor([7.4000])
O=S(=O)(c1ccc2cccnc2c1)N1CCC(CN2CCN(c3ccc(Cl)cc3)CC2)CC1,tensor([6.6800])
O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,tensor([7.3300])
O=S(=O)(NCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cncc2ccccc12,tensor([6.9500])
O=S(=O)(c1cnc2ccccc2c1)N1CCC(CN2CCN(c3ccc(Cl)cc3)CC2)CC1,tensor([6.8400])
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1cnc2ccccc2c1,tensor([6.9000])
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cccc2cccnc12,tensor([7.6000])
O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cnc2ccccc2c1,tensor([6.5100])
O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ncccc2c1,tensor([6.4700])
O=C1Nc2cccc3c2C1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,tensor([8.6700])
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cnc2ccc(Cl)cc2c1,tensor([7.0600])
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc2ncccc2c1,tensor([7.1600])
O=S(=O)(NCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cnc2ccccc2c1,tensor([6.2200])
O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cncc2ccccc12,tensor([7.1700])
O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2cccnc2c1,tensor([6.4200])
O=S(=O)(NCCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cnc2ccccc2c1,tensor([6.4800])
CCOc1ccccc1C(=O)NC1CCN(CCOc2ccccc2C(C)C)C1,tensor([6.6900])
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,tensor([6.7300])
O=S(=O)(NC1CCN(CCOc2ccccc2)CC1)c1cccs1,tensor([6.8100])
O=S(=O)(NCC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)cc1,tensor([7.8900])
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccs1,tensor([8.])
O=S(=O)(NC1CCN(CCOc2ccccc2)C1)c1ccc(F)cc1,tensor([8.0500])
CC(C)c1ccccc1OCCN1CCC(NC(=O)c2ccc3ccccc3n2)C1,tensor([6.7500])
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(Cl)s1,tensor([7.9200])
CSc1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)C1,tensor([7.9600])
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc3cccnc23)C1,tensor([8.])
O=C(NC1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc2c(c1)OCCO2,tensor([6.7900])
O=S(=O)(NC1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc(Cl)s1,tensor([7.8500])
Cc1ccccc1C(=O)NC1CCN(CCSc2cccc(Cl)c2Cl)CC1,tensor([6.0900])
O=C(NC1CCN(CCSc2ccccc2-c2ccccc2)CC1)c1ccc2ccccc2n1,tensor([6.0600])
O=C(NC1CCN(CCOc2cc(Cl)ccc2Cl)CC1)c1ccc2ccccc2n1,tensor([6.0600])
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccc(F)c1F,tensor([7.6800])
CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(-c3ccccc3)c2)C1,tensor([5.9600])
O=C(NC1CCN(CCSc2cccc(Cl)c2Cl)C1)c1ccc2ccccc2n1,tensor([5.9600])
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)cc1,tensor([8.7000])
CSc1ccccc1OCCN1CCC(NC(=O)c2cccs2)CC1,tensor([5.9400])
CCOc1ccccc1C(=O)NCC1CCN(CCOc2ccccc2SC)CC1,tensor([5.9200])
CC(C)c1ccccc1OCCN1CCC(CNS(=O)(=O)c2ccc(F)cc2)CC1,tensor([7.2200])
Cc1ccccc1C(=O)NC1CCN(CCOc2ccccc2-c2ccccc2)C1,tensor([7.2300])
O=S(=O)(NC1CCN(CCOc2cc(Cl)ccc2Cl)C1)c1ccc(Cl)s1,tensor([7.2400])
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1ccc(F)cc1,tensor([5.8700])
O=S(=O)(NC1CCN(CCOc2cccc(F)c2)C1)c1cccs1,tensor([5.8400])
O=S(=O)(NCC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(Cl)s1,tensor([7.7000])
Cc1ccccc1C(=O)NCC1CCN(CCOc2ccccc2C(C)(C)C)CC1,tensor([5.8200])
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccc(Cl)c1,tensor([5.6600])
O=C(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1cccc(F)c1,tensor([5.6500])
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,tensor([5.6500])
CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(F)c2)CC1,tensor([5.6200])
CC(C)c1ccccc1OCCN1CCC(CNS(=O)(=O)c2cccc(Cl)c2)CC1,tensor([7.3400])
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc2ccccc2n1,tensor([7.3900])
O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1cccs1,tensor([7.5700])
Cc1ccccc1C(=O)NCC1CCN(CCOc2cccc(-c3ccccc3)c2)CC1,tensor([5.5700])
COc1ccc(OC)c(S(=O)(=O)NCC2CCN(CCOc3ccccc3C(C)C)CC2)c1,tensor([7.5700])
CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(NC(C)=O)c2)C1,tensor([5.4700])
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccs2)C1,tensor([7.5400])
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1,tensor([9.5200])
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cc(F)ccc1F,tensor([8.0500])
O=C(NC1CCN(CCOc2cccc(-c3ccccc3)c2)C1)c1cccc(F)c1,tensor([6.1500])
CSc1ccccc1OCCN1CCC(CNS(=O)(=O)c2cccc(Cl)c2)CC1,tensor([7.1100])
O=S(=O)(NC1CCN(CCOc2ccccc2)C1)c1ccc(Cl)s1,tensor([6.9200])
