smiles,pchembl_value
CN1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,tensor([5.7000])
c1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,tensor([8.8200])
COc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,tensor([6.8900])
c1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)nc1,tensor([8.1000])
Clc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,tensor([7.7500])
CCCSc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,tensor([8.8900])
Clc1cccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)c1,tensor([6.8100])
Clc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,tensor([7.5700])
Clc1ccc2[nH]c(C3=CCN(Cc4ccccc4)CC3)nc2c1,tensor([5.5400])
Clc1ccc(CN2CC=C(c3nc4cc(Cl)ccc4s3)CC2)cc1,tensor([6.1800])
Clc1ccc(CN2CC=C(c3nc4ccccc4[nH]3)CC2)cc1,tensor([5.8000])
C1=C(c2nc3ccccc3o2)CCN(Cc2ccccc2)C1,tensor([5.3500])
Clc1cccc(CN2CC=C(c3nc4ccccc4s3)CC2)c1,tensor([6.2000])
Clc1ccc(CN2CC=C(c3nc4cc(Cl)ccc4[nH]3)CC2)cc1,tensor([6.0500])
Clc1ccc2oc(C3=CCN(Cc4ccccc4)CC3)nc2c1,tensor([5.8000])
Clc1ccccc1CN1CC=C(c2nc3ccccc3s2)CC1,tensor([5.8500])
C1=C(c2nc3ccccc3[nH]2)CCN(Cc2ccccc2)C1,tensor([5.3600])
C1=C(c2nc3ccccc3s2)CCN(Cc2ccccc2)C1,tensor([6.2500])
c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)cc1,tensor([5.4600])
c1ccc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)cc1,tensor([6.7800])
c1ccc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1,tensor([6.3900])
c1cnc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1,tensor([5.7400])
c1ccc(CCC2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,tensor([5.8900])
COc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,tensor([5.4100])
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,tensor([5.6400])
C1=C(c2ccccc2)CCN(CCc2c[nH]c3ncccc23)C1,tensor([8.])
C(=Cc1ccccc1)C1=CCN(CCc2cc3ccc[nH]c-3n2)CC1,tensor([7.6000])
c1ccc(CCC2CCN(Cc3cc4ccc[nH]c-4n3)CC2)cc1,tensor([6.6000])
c1ccc2c(c1)CCN(Cc1c[nH]c3ncccc13)C2,tensor([6.7700])
COc1ccc(N2CCN(CCc3c[nH]c4ncccc34)CC2)cc1,tensor([6.2800])
Clc1ccc(N2CCN(CCc3cc4ccc[nH]c-4n3)CC2)cc1,tensor([7.3000])
c1c[nH]c2nc(CN3CCc4ccccc4C3)cc-2c1,tensor([5.9600])
CCCN(CCC)C1CCc2cc3c(cc2C1)OCC3,tensor([7.9000])
c1c2c(cc3c1CCC1C3OCCN1CC1CC1)OCC2,tensor([7.2000])
CCCN1CCCC2c3cc4c(cc3CCC21)CCO4,tensor([7.6000])
CN1CCOC2c3cc4c(cc3CCC21)CCO4,tensor([7.1000])
c1c2c(cc3c1CCC1NCCOC31)OCC2,tensor([6.7000])
CC(C)CN1CCOC2c3cc4c(cc3CCC21)CCO4,tensor([6.9000])
CCCN1CCOC2c3cc(O)ccc3CCC21,tensor([9.6800])
CCCN1CCOC2c3cc(O)ccc3OCC21,tensor([8.8500])
CCCN1CCOC2c3cc(O)ccc3SCC21,tensor([8.8100])
CCCN1CCOC2c3cc(O)ccc3[S+]([O-])CC21,tensor([7.5400])
CCCN(CCC)C1CCc2c(ccc3ccoc23)C1,tensor([7.2500])
CCCN(CCC)C1CCc2c(OC)cccc2C1C,tensor([8.3800])
CCCN(CCC)C1CCc2cccc(O)c2C1,tensor([6.5900])
CCCN(CCC)C1CCc2c(O)cccc2C1,tensor([8.3600])
CCCN(CCC)C1CCc2ccc3occc3c2C1,tensor([7.3500])
CCCN(CCC)C1CCc2c(ccc3ccoc23)C1C,tensor([7.5700])
CCCN(CCC)C1CCc2ccc3ccoc3c2C1,tensor([7.7900])
CCCN1CCC2c3c(ccc4ccoc34)CCC21,tensor([6.4900])
c1ccc(CN2CCN(c3cccc4[nH]ccc34)CC2)cc1,tensor([7.4500])
Clc1ccc2[nH]ccc2c1N1CCN(Cc2ccccc2)CC1,tensor([7.0200])
c1ccc(CN2CCN(c3cccc4[nH]cnc34)CC2)cc1,tensor([6.0600])
O=C1Cc2c(ccc(Cl)c2N2CCN(Cc3ccccc3)CC2)N1,tensor([6.2300])
Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,tensor([7.5400])
Brc1ccc(N2CCN(Cc3ccccc3)CC2)c2cc[nH]c12,tensor([7.2500])
FC(F)(F)c1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,tensor([7.8300])
Oc1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,tensor([7.2500])
FC(F)(F)c1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1,tensor([7.3800])
c1ccc(CNCCOc2cccc3[nH]cnc23)cc1,tensor([7.1700])
Sc1nc2c(OCCNCc3ccccc3)cccc2[nH]1,tensor([8.7000])
Oc1nc2c(OCCNCc3ccccc3)cccc2[nH]1,tensor([8.3900])
Oc1cccc(OCCNCc2ccccc2)c1,tensor([7.9600])
c1ccc(CNCCOc2cccc3[nH]ncc23)cc1,tensor([8.0600])
Cc1nc2c(OCCNCc3ccccc3)cccc2[nH]1,tensor([7.0200])
c1ccc(CNCCOc2cccc3[nH]ccc23)cc1,tensor([7.7100])
Sc1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1,tensor([7.9100])
O=C1Cc2c(cccc2OCCNCc2ccccc2)N1,tensor([8.5500])
Oc1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1,tensor([8.1300])
Cc1c(C2CCN(CCc3ccccc3)CC2)n[nH]c1-c1ccc(Cl)cc1,tensor([5.9200])
Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)cc1,tensor([6.0900])
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,tensor([6.7000])
Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)on3)CC2)cc1,tensor([6.3700])
Cc1c(C2CCN(CCc3ccccc3)CC2)noc1-c1ccc(Cl)cc1,tensor([6.1100])
Cc1c(-c2ccc(Cl)cc2)noc1C1CCN(CCc2ccccc2)CC1,tensor([6.3200])
Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)no3)CC2)cc1,tensor([7.0900])
