smiles,pchembl_value
O=C(O)c1ccccc1CCCC1(O)CCN(CC2CN(CC3CCCCC3)CC2c2ccccc2)CC1,tensor([7.])
C[n+]1n[nH]c(-c2ccc(CCCC3(O)CCN(CC4CN(CC5CCCCC5)CC4c4ccccc4)CC3)cc2)n1,tensor([9.4000])
O=C(O)Cc1ccc(CCCC2(O)CCN(CC3CN(CC4CCCCC4)CC3c3ccccc3)CC2)cc1,tensor([8.3000])
O=C(O)c1ccc(CCCC2(O)CCN(CC3CN(CC4CCCCC4)CC3c3ccccc3)CC2)cc1,tensor([8.])
O=C(O)CCc1ccc(CCCC2(O)CCN(CC3CN(CC4CCCCC4)CC3c3ccccc3)CC2)cc1,tensor([8.7000])
Cn1nnnc1-c1ccc(CCCC2(O)CCN(CC3CN(CC4CCCCC4)CC3c3ccccc3)CC2)cc1,tensor([9.7000])
O=C(O)c1cccc(CCCC2(O)CCN(CC3CN(CC4CCCCC4)CC3c3ccccc3)CC2)c1,tensor([8.5200])
C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC2CN(C(=O)c3ccccc3Cl)CC2c2ccccc2)CC1,tensor([9.1000])
OC1(CCCc2ccc(Cc3nnn[nH]3)cc2)CCN(CC2CN(CC3CCCCC3)CC2c2ccccc2)CC1,tensor([9.])
O=S1(=O)CC2(CCN(CC3CN(S(=O)(=O)c4ccccc4)CC3c3ccccc3)CC2)c2ccccc21,tensor([7.3100])
O=S(=O)(c1ccccc1)N1CC(CN2CCC3(CC2)C[S+]([O-])c2ccccc23)C(c2ccccc2)C1,tensor([7.5800])
CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CN(C(C(=O)O)C3CCC3)CC2c2ccccc2)CC1,tensor([8.8000])
CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CN(C(C)(C(=O)O)C(C)C)CC2c2cccc(F)c2)CC1,tensor([8.8000])
CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CN(C(CC3CC3)C(=O)O)CC2c2cccc(F)c2)CC1,tensor([8.9200])
CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CN(C(CC3CCC3)C(=O)O)CC2c2cccc(F)c2)CC1,tensor([8.9200])
CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CN(C(C(=O)O)C(C)C)CC2c2cccc(F)c2)CC1,tensor([8.8200])
CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CN(C(C(=O)O)C3CCCCC3)CC2c2ccccc2)CC1,tensor([8.9200])
CCC(CC)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)C(c2cccc(F)c2)C1,tensor([9.0500])
