smiles,pchembl_value
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCCC1,4.54
COc1cccc(C(=O)N2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,4.71
COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.89
COc1cccc(C(=O)N2CCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.43
COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.42
COc1cccc(C(=O)N2CCCC2)c1OC(C)c1csc(-c2ccc(Cl)cc2)n1,5.66
COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,5.4
COc1cccc(C(=O)N2CCCC2)c1OCCCc1ccccc1,4.68
O=C(c1cccc(Cl)c1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,6.14
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,6.0
COc1cccc(C(=O)N2CCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.19
CCOc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.18
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCC1,5.13
COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2cccs2)s1,6.26
CC(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.12
COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2ccccc2)cc1,5.4
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCC1,4.4
Cc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,6.26
CN1C(=O)C(NC(=O)C(Cc2ccccc2F)NC(=O)OC(C)(C)C)N=C(c2ccccc2)c2ccccc21,7.06
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC1CCc2ccccc2N(CC(F)(F)F)C1=O,6.82
CN1C(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)N=C(c2ccccc2)c2ccccc21,6.9
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC1CCc2ccccc2N(CC2CC2)C1=O,7.11
CC(C)N1C(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)CCc2ccccc21,7.35
CN1C(=O)C(NC(=O)C(CCc2ccccc2)NC(=O)OC(C)(C)C)N=C(c2ccccc2)c2ccccc21,6.62
CC(C)(C)OC(=O)NC(CNC1CCc2ccccc2N(CC(F)(F)F)C1=O)Cc1ccccc1,6.05
CN1C(=O)C(NC(=O)C(Cc2cscn2)NC(=O)OC(C)(C)C)N=C(c2ccccc2)c2ccccc21,6.17
CC(C)N1C(=O)C(NC(=O)C(Cc2c(F)cccc2F)NC(=O)OC(C)(C)C)CCc2ccccc21,7.85
