smiles,pchembl_value
C=C(C)C12CC(C)C34OC(Cc5ccccc5)(OC1C3C=C(COC(=O)Cc1ccc(O)c(OC)c1I)CC1(O)C(=O)C(C)=CC14)O2,tensor([7.5700])
CCCCCC=CCC=CCC=CCC=CCCCC=O,tensor([7.2900])
CCCCCCCCC=CCCCCCCCC=O,tensor([7.4600])
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1Cl,tensor([7.3000])
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1NC(C)=O,tensor([5.0200])
CC(C=CC=C(C)C=CC1=CCCCC1(C)C)=CC=O,tensor([4.7600])
Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,tensor([7.2500])
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,tensor([8.])
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1I,tensor([5.4700])
CCCCCCCCC(=O)N1Cc2ccc(O)c(OC)c2NC1=O,tensor([5.4700])
C=C(C)C12CC(C)C3(OCc4ccccc4)C(C=C(COC(=O)Cc4cc(I)c(O)c(OC)c4)CC4(O)C(=O)C(C)=CC43)C1OCO2,tensor([9.4000])
CCCCCCCCC(=O)NCc1cc(Br)c(O)c(OC)c1,tensor([6.6000])
C#Cc1cc(CNC(=O)CCCCCCCC)cc(OC)c1O,tensor([5.5600])
C=Cc1cc(CNC(=O)CCCCCCCC)cc(OC)c1O,tensor([6.4100])
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1C=CC(=O)OC,tensor([5.4100])
CCCCCCCCC(=O)NCc1cc(I)c(O)c(OC)c1,tensor([6.9000])
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1[N+](=O)[O-],tensor([4.9600])
CCCCCCCCC(=O)NCc1cc(Cl)c(O)c(OC)c1,tensor([6.2000])
CC1CN(c2ncccc2C(F)(F)F)CCN1c1nc2ccc(C(C)(C)C)cc2[nH]1,tensor([7.4900])
CC1CN(c2ncccc2Cl)CCN1c1nc2ccc(C(C)(C)C)cc2[nH]1,tensor([7.0400])
Cc1cc2nc(N3CCN(c4ncccc4Cl)CC3)n(C)c2cc1C,tensor([5.2600])
CC1CN(c2ncccc2Cl)CCN1c1nc2cc(C(C)(C)C)ccc2o1,tensor([6.5200])
Cc1cc2nc(N3CCN(c4ncccc4Cl)CC3C)[nH]c2cc1C,tensor([6.9500])
CC(C)(C)c1ccc2oc(N3CCN(c4ncccc4Cl)CC3)nc2c1,tensor([5.6700])
CC(C)(C)c1ccc2[nH]c(N3CCN(c4ncccc4Cl)CC3)nc2c1,tensor([6.8700])
Cc1cc2nc(N3CCN(c4ncccc4Cl)CC3)[nH]c2cc1C,tensor([6.1400])
COc1ccc2[nH]c(N3CCN(c4ncccc4Cl)CC3C)nc2c1,tensor([6.1800])
CC1CN(c2nsnc2Cl)CCN1c1nc2cc(C(C)(C)C)ccc2[nH]1,tensor([6.1100])
Cc1cc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)C(C)C2)nnc1Cl,tensor([5.0900])
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)c1,tensor([5.3100])
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)C(C)C2)c1,tensor([5.0700])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,tensor([7.5500])
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)C)cc3)CC2)c1,tensor([5.3000])
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)CC2)c1,tensor([6.0500])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1,tensor([6.7500])
CC(C)(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1,tensor([6.4700])
CC(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1,tensor([5.2400])
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,tensor([5.5500])
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)C(C)C1,tensor([8.])
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)CC1,tensor([5.6600])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)C(C)C1,tensor([8.0700])
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cc1,tensor([5.4200])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,tensor([6.5500])
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,tensor([7.1400])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)C(C)C1,tensor([7.2400])
Cc1ccnnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)CC1,tensor([5.2100])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,tensor([5.8300])
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,tensor([5.8600])
