smiles,pchembl_value
Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,6.3
c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,6.82
CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,5.9
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,7.75
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,6.68
Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,6.5
c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,6.98
c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,6.57
Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,6.44
CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,6.48
c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,6.41
Cc1ccc(C2CC3CCC4C2C(O)(c2ccc(Cl)cc2)CN34)cc1,7.36
CCCC1(O)CN2C3CCC2C1C(c1ccc(C)cc1)C3,6.43
C=C1CN2C3CCC2C1C(c1ccc(C)cc1)C3,7.17
Cc1ccc(C2CC3CCC4C2C(=O)CN34)cc1,6.27
Cc1ccc(C2CC3CCC4C2C(O)(c2ccccc2)CN34)cc1,7.05
O=C1CN2C3CCC2C1C(c1ccc(F)cc1)C3,5.48
CCCC1C(c2ccc(C)cc2)CC2CC3CCN2C31,6.24
Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,8.22
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,8.22
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,8.43
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,7.52
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,7.78
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,7.23
OC1(c2ccccc2)c2ccccc2C2=NCCN21,6.14
COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,7.38
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,7.22
N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.0
O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.02
O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.78
O=c1[nH]c2ccccc2n(C2CCN(Cc3cc4c(cc3Cl)OCO4)CC2)c1=O,5.82
CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.0
