smiles,pchembl_value
OC(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,tensor([6.9000])
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,tensor([9.0200])
c1cnc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)nc1,tensor([7.8200])
c1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,tensor([8.8200])
c1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)nc1,tensor([8.1000])
COc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,tensor([6.8900])
Clc1cccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)c1,tensor([6.8100])
CN1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,tensor([5.7000])
CCCSc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,tensor([8.8900])
Clc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,tensor([7.7500])
Clc1ccc(CN2CC=C(c3nc4ccccc4[nH]3)CC2)cc1,tensor([5.8000])
C1=C(c2nc3ccccc3s2)CCN(Cc2ccccc2)C1,tensor([6.2500])
Clc1ccc2oc(C3=CCN(Cc4ccccc4)CC3)nc2c1,tensor([5.8000])
Clc1ccc2[nH]c(C3=CCN(Cc4ccccc4)CC3)nc2c1,tensor([5.5400])
Clc1ccccc1CN1CC=C(c2nc3ccccc3s2)CC1,tensor([5.8500])
C1=C(c2nc3ccccc3[nH]2)CCN(Cc2ccccc2)C1,tensor([5.3600])
Clc1cccc(CN2CC=C(c3nc4ccccc4s3)CC2)c1,tensor([6.2000])
Clc1ccc(CN2CC=C(c3nc4cc(Cl)ccc4s3)CC2)cc1,tensor([6.1800])
C1=C(c2nc3ccccc3o2)CCN(Cc2ccccc2)C1,tensor([5.3500])
c1ccc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1,tensor([6.3900])
c1ccc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)cc1,tensor([6.7800])
c1cnc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1,tensor([5.7400])
c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)cc1,tensor([5.4600])
COc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,tensor([5.4100])
C1=C(c2ccccc2)CCN(CCc2c[nH]c3ncccc23)C1,tensor([8.])
c1c[nH]c2nc(CN3CCc4ccccc4C3)cc-2c1,tensor([5.9600])
C(=Cc1ccccc1)C1=CCN(CCc2cc3ccc[nH]c-3n2)CC1,tensor([7.6000])
