smiles,pchembl_value
COc1cc(Br)cc(C(=O)NCCCCN2CCc3cc4c(cc3C2)OCCO4)c1OC,6.47
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,6.05
COc1ccc(CCNCCCCNC(=O)c2cc(Br)cc(OC)c2OC)cc1OC,6.06
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(I)ccc1OCCF)CC2,5.89
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OCCF)CC2,4.64
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)ccc1OCCF)CC2,5.97
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C)ccc1OCCF)CC2,6.48
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OCCF)CC2,4.82
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(I)cc(OC)c1OCCF)CC2,5.67
O=C(NCCN1CCN(CCO)CC1)c1ccc(I)cc1,6.85
CCCCNCCCCNC(=O)c1cc(I)c(NC(C)=O)cc1OC,5.6
CCN(CC)CCNC(=O)c1cc(I)c(NC(C)=O)cc1OC,5.78
COc1cc(NC(C)=O)c(I)cc1C(=O)NCCCCNN1CC2CCC1C2,6.17
CCCCN(C)CCCCNC(=O)c1cc(I)c(NC(C)=O)cc1OC,5.8
CCN(CC)CCNC(=O)c1cc(I)c(NS(=O)(=O)c2ccc(C)cc2)cc1OC,6.19
CCCN(CCC)CCCCNC(=O)c1ccc(I)cc1,5.89
O=C(NCCN1CCN(CCF)CC1)c1ccc(I)cc1,8.22
COc1cc(NC(C)=O)c(I)cc1C(=O)NCCCCN(C)C(C)C,5.28
O=C(NCCCCNN1CC2CCC1C2)c1ccc(I)cc1,7.5
Cc1ccccc1NC(=N)Nc1ccccc1C,6.79
c1ccc(CCN2CC3CCC(OCc4ccccc4)C2CN3Cc2ccccc2)cc1,6.76
COC1CCC2CN(CCc3ccccc3)C1CN2Cc1ccccc1,7.12
CN1CC2CCC(O)C1CN2Cc1ccccc1,5.62
CCCCN1CC2CCC(OCc3ccccc3)C1CN2Cc1ccccc1,7.4
OC1CCC2CN(CCc3ccccc3)C1CN2Cc1ccccc1,7.53
CN1CC2CCC(OCc3ccccc3)C1CN2Cc1ccccc1,7.79
CCCCN1CC2CCC(OC)C1CN2Cc1ccccc1,7.88
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.66
COC1CCC2CN(C)C1CN2Cc1ccccc1,5.87
COc1ccc2cccc(CCCN3CCCC(C)(C)C3)c2c1,6.94
c1ccc2c(c1)c1ccccc1n2CCCN1CCN(C2CCCCC2)CC1,5.46
COc1ccc2c(CCCN3CCN(C4CCCCC4)CC3)cccc2c1,8.5
Oc1ccc2cccc(CCCN3CCN(C4CCCCC4)CC3)c2c1,8.26
CC1(C)CCCN(CCCc2cccc3ccc(O)cc23)C1,6.13
COc1ccc2cccc(CCCN3CCN(C4CCCCC4)CC3)c2c1,9.05
CC1(C)CCCN(CCCn2c3ccccc3c3ccccc32)C1,5.7
CC1(C)CCCN(CCCCn2c3ccccc3c3ccccc32)C1,6.76
CC1(C)CCCN(CCCc2cccc3cc(O)ccc23)C1,6.47
COc1cccc2c(CCCN3CCCC(C)(C)C3)cccc12,7.35
COc1cccc2c(CCCN3CCN(C4CCCCC4)CC3)cccc12,8.8
COc1ccc(CN2CC3CCC(OC)C2CN3Cc2ccccc2)cc1,7.6
Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1,6.75
COc1ccc(CN2CC3CCC(O)C2CN3Cc2ccccc2)cc1,8.19
COC(=O)C1(c2ccc(C)cc2)CC1CN1CCC(O)(c2ccccc2)CC1,8.82
COC(=O)C1(c2ccccc2)CC1CN1CCN(c2ccccn2)CC1,5.88
COC(=O)C1(c2ccc([N+](=O)[O-])cc2)CC1CN1CCC(Cc2ccccc2)CC1,9.17
COC(=O)C1(c2ccc(OC)cc2)CC1CN1CCN(c2ccccn2)CC1,5.9
COC(=O)C1(c2ccccc2)CC1CN1CCN(c2ncccn2)CC1,5.51
COC(=O)C1(c2ccc(Cl)cc2)CC1CN1CCC(O)(c2ccccc2)CC1,8.77
COC(=O)C1(c2ccccc2)CC1CN1CCC(O)(c2ccccc2)CC1,8.51
COC(=O)C1(c2ccc(Cl)cc2)CC1CN1CCN(c2ncccn2)CC1,6.46
COC(=O)C1(c2ccc(C)cc2)CC1CN1CCN(c2ncccn2)CC1,6.45
COC(=O)C1(c2ccccc2)CC1CN1CCC(Cc2ccccc2)CC1,8.66
COC(=O)C1(c2ccc(OC)cc2)CC1CN1CCC(Cc2ccccc2)CC1,9.0
COC(=O)C1(c2ccc(OC)cc2)CC1CN1CCN(c2ncccn2)CC1,5.69
COC(=O)C1(c2ccc(C)cc2)CC1CN1CCN(c2ccccn2)CC1,6.3
COC(=O)C1(c2ccc(C)cc2)CC1CN1CCC(Cc2ccccc2)CC1,9.01
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,6.6
COC(=O)C1(c2ccc(Cl)cc2)CC1CN1CCN(c2ccccn2)CC1,6.15
COC(=O)C1(c2ccc(OC)cc2)CC1CN1CCC(O)(c2ccccc2)CC1,8.51
COC(=O)C1(c2ccc(Cl)cc2)CC1CN1CCC(Cc2ccccc2)CC1,9.09
COC(=O)C1(c2ccc([N+](=O)[O-])cc2)CC1CN1CCC(O)(c2ccccc2)CC1,8.72
CC(CCN(C)C)c1cccc2ccccc12,7.33
CC(=CCN(C)C)c1ccc(-c2ccccc2)cc1,8.85
CC(CCN(C)C)c1ccc(-c2ccccc2)cc1,8.99
CN(C)CCCC(C)(O)c1ccc2ccccc2c1,7.6
CC(=CCN(C)Cc1ccccc1)c1ccc(-c2ccccc2)cc1,8.2
CC(=CCN(C)C)c1ccc2cc(O)ccc2c1,6.64
CC(CCN(C)Cc1ccccc1)c1ccc2ccccc2c1,8.27
CC(=CCN(C)Cc1ccccc1)c1ccc2ccccc2c1,8.1
COc1ccc2cc(C(C)=CCN(C)C)ccc2c1,7.67
CC(CCN(C)C)c1ccc2cc(O)ccc2c1,7.72
CC(CCN(C)C)c1ccc2ccccc2c1,8.71
CC(=CCN(C)C)c1cccc2ccccc12,6.99
CC(=CCN(C)C)c1ccc2ccccc2c1,7.7
COC1OC2(CCNCC2)c2cnn(-c3ccccc3)c21,5.92
