smiles,pchembl_value
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC12CCC(C(N)=O)(CC1)CC2,6.35
CC(C)(C(=O)NC1C2CCCC1CC(C(=O)O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,6.22
CC(C)(C(=O)NC1C2CCC1CC(C(=O)O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,7.12
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2COCC1CC(C(N)=O)C2,5.62
CC(C)(C(=O)NC1CCCC(C#N)CCC1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,6.66
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1CCCC(C#N)CCC1,6.2
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CCCC1CC(C(=O)O)C2,7.1
CC(C)(C(=O)NC1CCC2C(CC1)C2C(N)=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,6.73
CC(C)(C(=O)NC1C2CCCC1CC(C(N)=O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,7.19
CC1(C)C(=O)N(C23CCC(C(N)=O)(CC2)CC3)CC1COc1ccc(C#N)cn1,6.3
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=O)(C4)C3)CC1COc1ccc(-n2cncn2)cc1,7.37
CC1(C)C(=O)N(C2C3CC4CC2CC(c2nnn[nH]2)(C4)C3)CC1COc1ccc(C(F)(F)F)cn1,6.64
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=O)(C4)C3)CC1COc1ccc(C#N)cn1,7.35
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=O)(C4)C3)CC1COc1ccc(-n2ccnc2)cc1,7.55
CCOC(=O)C1C2CCC(N3CC(COc4ccc(C#N)cn4)C(C)(C)C3=O)CCC21,6.29
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=NO)(C4)C3)CC1COc1ccc(C(F)(F)F)cn1,6.58
COCCC1C(=O)C(O)=C(C(=O)c2ccc(OC)c(C)c2)C1c1ccc(Cl)cc1Cl,5.12
CC1CC2(C)CCC(C)(C(=O)NC(Cc3ccccc3)C(=O)O)CC2(C)C2=CC(=O)C3C4(C)CCC(O)C(C)(C)C4CCC3(C)C21C,5.55
COc1ccc(CCNC(=O)C23CCC(C)(C(=O)C2=O)C3(C)C)cc1OC,5.69
CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)O)CCC4(C)CCC23C)C1(C)C,6.1
CC(=O)OC1CCC2(C)C3=C(C(=O)CC2C1(C)C)C1(C)CCC(C(C)CCC(=O)O)C1(C)CC3=O,6.84
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C(C#N)c6ccccc6)CC5)(C4)C2)C3)cc1,5.68
CCN1CCN(C(=O)Cc2ccccc2)CC1,5.14
CCN1CCN(C(=O)C2CC3CCC2C3)CC1,4.36
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(CCc6ccccc6)CC5)(C4)C2)C3)cc1,5.72
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C)CC5)(C4)C2)C3)cc1,7.1
CCN1CCN(C(=O)CC23CC4CC(CC(C4)C2)C3)CC1,5.39
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C(C#N)C(C)C)CC5)(C4)C2)C3)cc1,5.0
O=C(N1CCNCC1)C12CC3CC(CC(C3)C1)C2,5.09
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(CCO)CC5)(C4)C2)C3)cc1,6.3
O=C(N1CCCC1)C12CC3CC(CC(C3)C1)C2,6.3
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(S(=O)(=O)Cc6ccccc6)CC5)(C4)C2)C3)cc1,5.11
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(Cc6ccncc6)CC5)(C4)C2)C3)cc1,5.09
CCN1CCN(C(=O)C2CCCCC2)CC1,4.28
O=C(N1CCCc2ccccc21)C12CC3CC(CC(C3)C1)C2,5.73
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C(=O)c6ccccc6)CC5)(C4)C2)C3)cc1,4.44
CC(C)C(C#N)N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,4.7
O=C(N1CCCCC1)C12CC3CC(CC(C3)C1)C2,6.71
O=C(C1C2CC3CC(C2)CC1C3)N1CCCCC1,6.7
CCN1CCN(C(=O)C23CC4CC(CC(Cc5ccccc5)(C4)C2)C3)CC1,6.0
CCN1CCN(C(=O)C2CCC(C(C)(C)C)CC2)CC1,4.7
CCN1CCN(C(=O)C23CC4CC(CC(O)(C4)C2)C3)CC1,4.28
CCN1CCN(C(=O)CCC2CCCCC2)CC1,4.32
O=C(N1CCC2CCCCC2C1)C12CC3CC(CC(C3)C1)C2,6.07
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(S(=O)(=O)c6ccccc6)CC5)(C4)C2)C3)cc1,4.19
O=C(N1CCN(CCO)CC1)C12CC3CC(CC(C3)C1)C2,5.83
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(c6ccccc6)CC5)(C4)C2)C3)cc1,5.14
O=C(N1CCc2ccccc2C1)C12CC3CC(CC(C3)C1)C2,5.25
O=C(N1CCCCC1)C12CC3CC(CC(O)(C3)C1)C2,5.14
O=C(N1CCN(Cc2ccncc2)CC1)C12CC3CC(CC(C3)C1)C2,5.14
COCCN1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,4.92
CCN1CCN(C(=O)C2(c3ccc(F)cc3)CCCC2)CC1,4.92
CCN1CCN(C(=O)C23CC4CC(C2)CC(c2ccc(OC)cc2)(C4)C3)CC1,6.22
O=C(N1CCN(S(=O)(=O)Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,4.89
N#CC(c1ccccc1)N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,4.62
CN1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,6.16
CCN1CCN(C(=O)C2=C(C)c3ccccc3C2)CC1,4.82
CC(C)(Oc1ccccc1OC(F)(F)F)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,7.27
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,6.92
CC(C)(Oc1ccccc1C(F)(F)F)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,6.92
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,7.08
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,7.01
CC(C)(Oc1c(Cl)cc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,6.72
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,6.9
CC(C)(C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2)c1ccccc1,6.38
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(=O)(=O)CC(N)=O)(C3)C2,6.52
CCS(=O)(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(F)cc1Cl)C(C3)C2,6.35
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(=O)(=O)CCCN1CCOCC1)(C3)C2,6.3
CC(C)(Oc1cccc(Cl)c1)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,6.5
CC(C)(Oc1cccc(Cl)c1)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,6.28
CC(C)(Oc1ccc(Cl)cc1F)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,6.68
CN(C)S(=O)(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(C3)C2,6.25
CC(C)(Oc1ccccc1)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,6.24
CNS(=O)(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(C3)C2,6.21
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,6.64
COc1cc(F)ccc1OC(C)(C)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,6.16
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,6.39
COc1ccc(OC(C)(C)C(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)cc1,7.68
CNC(=O)NC(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(C3)C2,6.68
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2,7.66
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,6.66
CC(C)(Oc1ccccc1)C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2,7.62
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1cncs1)(C3)C2,7.04
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(C(=O)NS(C)(=O)=O)cc1)(C3)C2,6.51
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(-c4nnn[nH]4)cc1)(C3)C2,6.16
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(S(N)(=O)=O)cc1)(C3)C2,6.52
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(C(=O)NS(C)(=O)=O)(C3)C2,6.13
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(CO)(C3)C2,7.28
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(c1nnn[nH]1)(C3)C2,7.27
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,7.23
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(C(=O)O)cc1)(C3)C2,7.23
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(COCC(=O)O)(C3)C2,6.17
CC(C)(Oc1cccc(Cl)c1)C(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,6.72
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccncc1)(C3)C2,7.04
