smiles,pchembl_value
Cc1cc2c(OCC(O)CN3CCC(c4ccc5sccc5c4)CC3C)cccc2[nH]1,9.52
Cc1cc2c(OCC(O)CN3CCC(c4ccc5occc5c4)CC3C)cccc2[nH]1,8.77
COc1cccc2ccc(C3CCN(CC(O)COc4cccc5[nH]c(C)cc45)C(C)C3)cc12,9.47
Cc1cc2c(OCC(O)CN3CCC(c4ccc5ccccc5c4)CC3C)cccc2[nH]1,9.4
OC(COc1cccc2[nH]ccc12)CN1CCC(c2cc3ccccc3s2)CC1,7.78
Cc1cc2c(OCC(O)CN3CCC(c4cc5ccccc5s4)CC3C)cccc2[nH]1,9.28
Cc1cc2c(OCC(O)CN3CCC(c4ccc5scc(C)c5c4)CC3C)cccc2[nH]1,9.27
Cc1cc2c(OCC(O)CN3CCC(c4ccc5ccoc5c4)CC3C)cccc2[nH]1,8.42
Cc1cc2c(OCC(O)CN3CCC(c4ccc5c(C)csc5c4)CC3C)cccc2[nH]1,9.24
Cc1cc2c(OCC(O)CN3CCC(c4cccc5occc45)CC3C)cccc2[nH]1,8.14
COc1cccc2sc(C3CCN(CC(O)COc4cccc5[nH]c(C)cc45)C(C)C3)cc12,9.07
Cc1cc2c(OCC(O)CN3CCC(c4cccc5ccsc45)CC3C)cccc2[nH]1,8.03
Cc1cc2c(OCC(O)CN3CCC(c4cccc5sccc45)CC3C)cccc2[nH]1,8.36
O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,6.46
CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,6.11
CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,6.36
O=C(CCc1ccc(Br)cc1)NC=CNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,6.23
O=C(Cc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,6.25
O=C(Cc1ccccc1)NCCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,5.94
Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,6.9
CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,6.26
O=C1CN(CCOC(c2ccccc2)c2ccccc2)CCN1CCCc1ccccc1,5.23
CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,5.82
O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,6.28
COC(=O)C1C2CCC(CC1c1ccc(C=CBr)cc1)N2,10.4
COC(=O)C1C2CCC(CC1c1ccc(C=CI)cc1)N2,10.4
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,8.8
COC(=O)C1C2CCC(CC1c1ccc(I)cc1)N2,9.44
COC(=O)C1C(c2ccc(C=CI)cc2)CC2CCC1N2C,9.96
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C,8.38
CN1C2CCC1C(C(=O)Oc1ccccc1)C(c1ccc(Cl)cc1)C2,6.41
COC(=O)C1C2CCC(CC1c1ccc(C=C(Br)Br)cc1)N2,10.1
COC(=O)C1C(c2ccc(C=CBr)cc2)CC2CCC1N2C,10.1
CNCCC(Oc1cccc2ccccc12)c1cccs1,9.1
CNCCC(Oc1cccc2c(O)c(O)ccc12)c1cccs1,7.5
CNCCC(Oc1cccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12)c1cccs1,5.84
CNCCC(Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1cccs1,5.51
OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,7.42
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,7.25
OC1(c2ccccc2)c2ccccc2C2=NCCN21,5.75
Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,7.58
COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,6.06
OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,7.59
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,5.87
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,7.11
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,5.99
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,5.7
COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,6.57
COC(=O)C1C(c2ccc(C(C)=O)c(C(C)=O)c2)CC2CCC1N2C,6.78
COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,7.34
Fc1ccc2c(c1)CC(CC1CN=CN1)C2,7.11
COc1cc2c(cc1OC)C1=NOC(CN3CCN(Cc4ccc5ccccc5c4)CC3)C1CO2,8.77
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC=C(C)c4ccccc4)CC3)C1CO2,8.35
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccccc4)CC3)C1CO2,8.27
COc1cccc2c1CCCC2CN(C)CCc1ccc2ccoc2c1,8.4
CN(C)Cc1ccccc1Sc1ccc(CCF)cc1N,8.07
CNC(=O)c1ccccc1Sc1ccccc1[N+](=O)[O-],7.08
CCc1ccc(Sc2ccccc2CN(C)C)c(N)c1,9.31
CN(C)Cc1ccccc1Sc1ccccc1N,8.8
CNCc1ccccc1Sc1ccc(CO)cc1N,7.82
Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,9.6
CN(C)Cc1ccccc1Sc1ccc(CO)cc1N,9.24
CN(C)Cc1ccccc1Sc1ccc(CCCO)cc1N,7.04
CN(C)Cc1ccccc1Sc1ccc(CCO)cc1N,7.3
CCc1ccc(Sc2ccccc2CNC)c(N)c1,8.69
CNC(=O)c1ccccc1Sc1ccc(C)cc1[N+](=O)[O-],8.71
C=Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,8.95
Cc1cc(N)c(Sc2ccccc2CN(C)C)cc1F,6.75
CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,8.95
C=CCNCc1ccccc1Sc1ccc(C)cc1N,7.09
CCCNCc1ccccc1Sc1ccc(C)cc1N,5.66
CN(C)Cc1ccccc1Sc1ccc(F)cc1N,8.84
CCNCc1ccccc1Sc1ccc(C)cc1N,7.15
Cc1ccc(Sc2ccccc2CNCCF)c(N)c1,7.15
Cc1ccc(Sc2ccccc2CN)c(N)c1,7.52
Cc1ccc(Sc2ccccc2CNCCCF)c(N)c1,6.29
CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1,7.6
Cc1ccc(CN(CC(C)C)C2CCNCC2)cc1,9.0
CC(C)CN(Cc1ccc(Cl)cc1Cl)C1CCNCC1,9.02
CCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,8.1
CCC(CC)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,8.16
CC(C)(O)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,8.4
COCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,8.66
