smiles,pchembl_value
NCCc1ccc(O)c(O)c1,tensor([8.1800])
COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,tensor([5.8400])
N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,tensor([5.9400])
O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC(n2c(O)nc3ccccc32)CC1,tensor([5.5200])
O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,tensor([5.5500])
O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,tensor([6.5200])
CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,tensor([6.6800])
CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,tensor([6.8400])
Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,tensor([6.9400])
O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,tensor([6.6900])
CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,tensor([6.5500])
O=C(Cc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,tensor([6.4000])
O=C(Cc1ccccc1)NCCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,tensor([6.7200])
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,tensor([6.6400])
CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,tensor([5.5800])
c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([6.6400])
CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,tensor([6.4600])
Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([6.7000])
Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([6.7700])
c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([7.0100])
CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,tensor([6.7000])
Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([6.7200])
c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,tensor([7.3200])
c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([7.0600])
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,tensor([6.7800])
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,tensor([6.7500])
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,tensor([8.8400])
OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,tensor([9.2100])
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,tensor([8.7200])
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,tensor([8.3100])
COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,tensor([8.3300])
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,tensor([8.])
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,tensor([8.3900])
Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,tensor([8.1600])
OC1(c2ccccc2)c2ccccc2C2=NCCN21,tensor([8.5500])
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,tensor([8.7600])
OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,tensor([8.3000])
COC(=O)C(c1ccccc1)C1CCCCN1,tensor([7.2900])
CCOC(=O)C(c1ccccc1)C1CCCCN1,tensor([6.5400])
CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,tensor([7.0800])
CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,tensor([5.6000])
CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,tensor([6.2800])
C=CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,tensor([7.6000])
CCCC(C(=O)c1cccc(I)c1)N1CCCC1,tensor([7.0900])
CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,tensor([7.9300])
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,tensor([7.9500])
C#CCC(C(=O)c1ccc(C)cc1)N1CCCC1,tensor([6.4600])
C=CCC(C(=O)c1ccc(C)cc1)N1CCCC1,tensor([7.0600])
