smiles,pchembl_value
CCCCCCCCC=CCCCCCCCC=O,7.46
CCCCCCCCC(=O)N1Cc2ccc(O)c(OC)c2NC1=O,5.47
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1Br,7.79
C#Cc1cc(CNC(=O)CCCCCCCC)cc(OC)c1O,5.56
CCCCCCCCC(=O)NCc1cc(Br)c(O)c(OC)c1,6.6
CCCCCCCCC(=O)NCc1cc(Cl)c(O)c(OC)c1,6.2
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,8.0
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1[N+](=O)[O-],4.96
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1NC(C)=O,5.02
C=C(C)C12CC(C)C3(OCc4ccccc4)C(C=C(COC(=O)Cc4cc(I)c(O)c(OC)c4)CC4(O)C(=O)C(C)=CC43)C1OCO2,9.4
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1Cl,7.3
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1C=CC(=O)OC,5.41
CCCCCC=CCC=CCC=CCC=CCCCC=O,7.29
Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,7.25
CC(C=CC=C(C)C=CC1=CCCCC1(C)C)=CC=O,4.76
C=Cc1cc(CNC(=O)CCCCCCCC)cc(OC)c1O,6.41
CCCCCCCCC(=O)NCc1cc(OC)c(O)c(C(C)=O)c1,4.98
CCCCCCCCC(=O)NCc1cc(I)c(O)c(OC)c1,6.9
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)C(C)C2)c1,5.07
CC(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1,5.24
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,5.83
Cc1cc(N2CCN(C(=O)Nc3nc4ccc(F)cc4s3)C(C)C2)nnc1Cl,5.79
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)C(C)C1,7.24
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)c1,5.31
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,7.14
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)C)cc3)CC2)c1,5.3
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)C(C)C1,8.07
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cc1,5.42
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,5.86
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)C(C)C1,8.0
Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)CC2)c1,6.05
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,7.47
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)C(C)C1,6.99
CC(C)(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1,6.47
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)CC1,5.66
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1,6.75
Cc1ccnnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)CC1,5.21
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,6.55
CN(c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1)C1CCCCC1,7.66
O=C(Nc1cnc2ccccc2c1)c1ccc(NC2CCCCC2)cc1,5.0
CCCN(c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1)C1CCCCC1,5.0
CCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,7.18
CCCCCCCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.82
CCCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,7.27
CCCCc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.64
CCCCCCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.72
CCCCc1ccc(C(=O)Nc2cccc3ccc(O)cc23)cc1,7.38
CCCCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,7.07
CN(CC1CCCCC1)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.77
CCCCc1ccc(C(=O)Nc2cccc3cnccc23)cc1,5.62
CCCc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.89
CC(C)(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,7.39
CCCCCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.92
CCCCCCc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.82
CCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,6.41
CC(C)CN1CCN(c2nc3c(c(Nc4ccc(C(F)(F)F)cc4)n2)CCN(c2ncccc2C(F)(F)F)CC3)CC1,7.17
O=C(Cc1cccc(-c2ccccc2)c1)N1CCc2c([nH]c3ccc(O)cc23)C1,4.71
O=C(Nc1cccc(C(F)(F)F)c1)N1CCc2c([nH]c3ccc(O)cc23)C1,4.86
CC(C)(C)c1ccc(OC(=O)N2CCc3c([nH]c4ccc(O)cc34)C2)cc1,6.26
CC(C)(C)c1ccc(C(=O)N2CCc3c([nH]c4ccc(O)cc34)C2)cc1,6.36
O=C(Nc1ccc(-c2ccccc2)cc1)N1CCc2c([nH]c3ccc(O)cc23)C1,6.85
CC(C)(C)c1ccc(OC(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,4.88
CC(C)(C)c1ccc(NC(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,6.12
CCCCCC=CCC=CCC=CCC=CCCCC(=O)N1CCc2c([nH]c3ccc(O)cc23)C1,5.03
O=C(Oc1cccc(-c2ccccc2)c1)N1CCc2c([nH]c3ccc(O)cc23)C1,5.02
CC1c2[nH]c3ccc(O)cc3c2CCN1C(=O)Nc1ccc(C(F)(F)F)cc1,6.51
O=C(CCCCCCCc1ccccc1)N1CCc2c([nH]c3ccc(O)cc23)C1,5.02
CC(C)(C)c1cccc(NC(=O)N2CCc3c([nH]c4ccc(O)cc34)C2)c1,5.27
CC(C)(C)c1cccc(OC(=O)N2CCc3c([nH]c4ccc(O)cc34)C2)c1,5.21
O=C(Oc1cccc(C(F)(F)F)c1)N1CCc2c([nH]c3ccc(O)cc23)C1,5.19
O=C(Oc1cccc(-c2ccccc2)c1)N1CCc2c([nH]c3ccccc23)C1,5.15
CC1c2[nH]c3ccc(O)cc3c2CCN1C(=O)Nc1ccc(C(C)(C)C)cc1,7.01
O=C(c1ccc(-c2ccccc2)cc1)N1CCc2c([nH]c3ccc(O)cc23)C1,5.5
CCCCCCCCC=CCCCCCCCC(=O)N1CCc2c([nH]c3ccc(O)cc23)C1,4.97
CCCCCc1cccc(OC(=O)N2CCc3c([nH]c4ccc(O)cc34)C2)c1,5.29
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCc2c([nH]c3ccc(O)cc23)C1,6.48
O=C(Oc1ccc(-c2ccccc2)cc1)N1CCc2c([nH]c3ccc(O)cc23)C1,4.94
CN(Cc1ccc2ccccc2c1)C(=O)n1nnc(Cc2ccc(-c3ccccc3)cc2)n1,5.35
CN(C(=O)n1nnc(Cc2ccc(-c3ccccc3)cc2)n1)C1CCCCC1,5.04
O=C(N1CCCCC1)n1nnnc1Cc1ccc(-c2ccccc2)cc1,4.65
CN(Cc1ccc2ccccc2c1)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1,5.12
Cc1ccc(-c2ccc(Cc3nnn(C(=O)N(C)C)n3)cc2)cc1,4.69
CN(C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1)C1CCCCC1,4.74
CN(C)C(=O)n1nnnc1Cc1ccc(-c2cccc(O)c2)cc1,4.17
CN(C)C(=O)n1nnc(Cc2ccc(-c3cccc(C(N)=O)c3)cc2)n1,4.04
CN(CCCCc1ccccc1)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1,5.15
Cc1cccc(-c2ccc(Cc3nnn(C(=O)N(C)C)n3)cc2)c1,4.1
Cc1nc(Nc2cccc3c2CC(O)CC3)oc1-c1ccc(C(F)(F)F)cc1,7.92
CCCC1(CCC)CC(NC(=O)Nc2cccc3cnc(C)cc23)c2cccc(F)c2O1,6.82
Cc1cc2c(NC(=O)NC3CC(CF)(CF)Oc4c(F)cccc43)cccc2cn1,7.66
Cc1cc2c(NC(=O)NC3CC(C)(C)Oc4cc(OC(F)(F)F)ccc43)cccc2cn1,7.5
Cc1cc2c(NC(=O)NC3CC(C)(C)Oc4cc(F)ccc43)cccc2cn1,8.52
CCC1(CC)CC(NC(=O)Nc2cccc3cnc(C)cc23)c2cccc(F)c2O1,7.47
CC1(C)CC(NC(=O)Nc2cccc3cnccc23)c2ccc(OC(F)(F)F)cc2O1,8.22
CC1(C)CC(NC(=O)Nc2cccc3cnccc23)c2ccc(F)cc2O1,8.4
CC1CN(c2ncccc2Cl)CC=C1C(=O)Nc1ccc(C(F)(F)F)cc1,7.68
CC(C)(C)c1ccc2c(c1)CCC2NC(=O)Nc1cccc2[nH]ncc12,8.4
Cc1cc2c(NC(=O)NC3CC(C)(C)Oc4c(F)cc(F)cc43)cccc2cn1,7.5
Cc1cc2c(NC(=O)NC3CC(CF)(CF)Oc4ccc(F)cc43)cccc2cn1,7.77
CC1(C)CC(NC(=O)Nc2cccc3cnccc23)c2cc(F)ccc2O1,8.7
CC1(C)CC(NC(=O)Nc2cccc3cnccc23)c2ccccc2O1,8.4
