smiles,pchembl_value
CC(=O)N(C)c1ccc(S(=O)(=O)Nc2nc(C)c(C)o2)cc1,tensor([4.])
O=S(=O)(Nc1nc(-c2ccccc2)co1)c1ccccc1,tensor([4.6400])
Cc1coc(NS(=O)(=O)c2cccc(Cl)c2C)n1,tensor([4.2300])
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(-c2ccccc2)co1,tensor([4.7600])
O=S(=O)(Nc1nc(-c2ccc(-c3ccccc3)cc2)co1)c1ccccc1,tensor([5.6400])
CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,tensor([5.8200])
O=C(CS(=O)(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,tensor([6.7200])
CC(C)(C(=O)NC1C2CCC1CC(C(=O)O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([7.0100])
CC(C)(C(=O)NC1C2CCCC1CC(C(=O)O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([7.3600])
CC(C)(C(=O)NC1CCC2C(CC1)C2C(N)=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([7.6200])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2COCC1CC(C(N)=O)C2,tensor([7.6000])
CC(C)(C(=O)NC1CCCC(C#N)CCC1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([7.1800])
CC(C)(C(=O)NC1C2CCCC1CC(C(N)=O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([7.2100])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1CCCC(C#N)CCC1,tensor([7.2700])
CC(C)(C(=O)NC12CCC(C(N)=O)(CC1)CC2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([7.6400])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC12CCC(C(N)=O)(CC1)CC2,tensor([7.8900])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CCCC1CC(C(=O)O)C2,tensor([7.6600])
CC(C)(C(=O)NC1CC2CC(C1)CC(C(N)=O)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,tensor([6.5700])
CCOC(=O)C1C2CCC(NC(=O)C(C)(C)Oc3ccc(Cl)cc3)CCC21,tensor([6.2300])
CNc1ccc(C(C)(C)C(=O)NC2C3CC4CC2CC(CC(N)=O)(C4)C3)cn1,tensor([7.5400])
CC(C)(Oc1ccc(C#N)cn1)C(=O)NC1C2CC3CC1CC(CC(N)=O)(C3)C2,tensor([7.5500])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(c1noc(=O)[nH]1)(C3)C2,tensor([6.4500])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(c1nc(C#N)c(N)o1)(C3)C2,tensor([6.8400])
CC(C)(C(=O)NC1C2CC3CC1CC(CC(N)=O)(C3)C2)c1ccc(N2CCOCC2)nc1,tensor([7.3300])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(CCC(=O)O)(C3)C2,tensor([7.0500])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(N)=NO)(C3)C2,tensor([7.4100])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(c1ncc[nH]1)(C3)C2,tensor([8.])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(c1ccno1)(C3)C2,tensor([6.9800])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(CC(=O)O)(C3)C2,tensor([7.3500])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(c1nnc(N)[nH]1)(C3)C2,tensor([7.4600])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(Cc1nnn[nH]1)(C3)C2,tensor([7.3900])
CC(C)(C(=O)NC1C2CC3CC1CC(CC(N)=O)(C3)C2)c1ccc(C#N)cn1,tensor([7.8500])
CN1CCN(c2ccc(OC(C)(C)C(=O)NC3C4CC5CC3CC(CC(N)=O)(C5)C4)nc2)CC1,tensor([6.7300])
CC(C)(Oc1ccc(Br)cn1)C(=O)NC1C2CC3CC1CC(CC(N)=O)(C3)C2,tensor([8.2200])
CC(C)(Oc1ccc(-n2cccn2)cn1)C(=O)NC1C2CC3CC1CC(CC(N)=O)(C3)C2,tensor([8.3000])
CC1(C)C(=O)N(C2C3CC4CC2CC(C(=N)N)(C4)C3)CC1COc1ccc(C(F)(F)F)cn1,tensor([7.2900])
CC1(C)C(=O)N(C2CCCCCC2)CC1COc1ccc(C#N)cn1,tensor([7.2900])
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=O)(C4)C3)CC1COc1ccc(C#N)cn1,tensor([8.5200])
O=C1C(Cc2ccccc2)CCN1C1C2CC3CC(C2)CC1C3,tensor([7.1900])
CC1(C)C(=O)N(C23CCC(C(N)=O)(CC2)CC3)CC1COc1ccc(C#N)cn1,tensor([7.8200])
CC1C(=O)N(C2CCCCCC2)CC1COc1ccc(C#N)cn1,tensor([7.3100])
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=O)(C4)C3)CC1COc1ccc(-n2cncn2)cc1,tensor([7.3900])
N#Cc1ccc(OCC2CC(=O)N(C3CCCCCC3)C2)nc1,tensor([7.0700])
CC1(C)C(=O)N(C2C3CC4CC2CC(c2nnn[nH]2)(C4)C3)CC1COc1ccc(C(F)(F)F)cn1,tensor([6.5100])
NC(=O)C12CC3CC(C1)C(N1CCC(Cc4ccccc4)C1=O)C(C3)C2,tensor([7.4600])
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=NO)(C4)C3)CC1COc1ccc(C(F)(F)F)cn1,tensor([7.7200])
O=C1C(Cc2ccccc2)CCN1C1CCCCC1,tensor([6.9700])
CC1(C)C(=O)N(C2C3CC4CC2CC(C(N)=O)(C4)C3)CC1COc1ccc(-n2ccnc2)cc1,tensor([7.1200])
CC1CC2(C)CCC(C)(C(=O)NC(Cc3ccccc3)C(=O)O)CC2(C)C2=CC(=O)C3C4(C)CCC(O)C(C)(C)C4CCC3(C)C21C,tensor([5.5500])
COCCC1C(=O)C(O)=C(C(=O)c2ccc(OC)c(C)c2)C1c1ccc(Cl)cc1Cl,tensor([5.1200])
CC(=O)OC1CCC2(C)C3=C(C(=O)CC2C1(C)C)C1(C)CCC(C(C)CCC(=O)O)C1(C)CC3=O,tensor([6.8400])
CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)O)CCC4(C)CCC23C)C1(C)C,tensor([6.1000])
COc1ccc(CCNC(=O)C23CCC(C)(C(=O)C2=O)C3(C)C)cc1OC,tensor([5.6900])
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(N)C(C)(C)C5CCC43C)C2C1,tensor([6.7600])
COC(=O)C12CCC(c3nnc4n3CCCCCC4)(CC1)CC2,tensor([6.9600])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(S(=O)(=O)C(F)(F)F)cc4)no3)(CC1)CC2,tensor([8.7200])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(F)cc4F)no3)(CC1)CC2,tensor([8.5900])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(C(O)C(F)(F)F)cc4)no3)(CC1)CC2,tensor([8.8500])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(F)cc4)no3)(CC1)CC2,tensor([8.6600])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(F)cc4)c[nH]3)(CC1)CC2,tensor([8.2800])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(Cl)cc4)no3)(CC1)CC2,tensor([8.4000])
COc1cc(O)ccc1-c1nnc(C23CCC(c4nc(-c5ccc(F)cc5)no4)(CC2)CC3)n1C,tensor([8.0700])
COc1ccc(-c2noc(C34CCC(c5nnc(-c6ccccc6C(F)(F)F)n5C)(CC3)CC4)n2)cn1,tensor([8.3900])
Cn1c(-c2ccccc2Cl)nnc1C12CCC(c3nc(-c4ccc(F)cc4)no3)(CC1)CC2,tensor([8.3900])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4cccc(S(C)(=O)=O)c4)no3)(CC1)CC2,tensor([8.3800])
CCCCCC12CCC(c3nnc4n3CCCCCC4)(CC1)CC2,tensor([8.3000])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(=O)n(C)c4)no3)(CC1)CC2,tensor([7.7000])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nc(-c4ccc(S(C)(=O)=O)cc4)no3)(CC1)CC2,tensor([8.3100])
Cn1c(-c2ccccc2S(C)(=O)=O)nnc1C12CCC(c3nc(-c4ccc(F)cc4)no3)(CC1)CC2,tensor([8.0100])
Clc1ccc(-c2noc(C34CCC(c5nnc6n5CCCCCC6)(CC3)CC4)n2)cc1,tensor([7.8900])
COc1ccc(-c2nnc(C34CCC(c5nc(-c6ccc(F)cc6)no5)(CC3)CC4)n2C)c(Cl)c1,tensor([7.6600])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3nnc(-c4ccc(F)cc4)o3)(CC1)CC2,tensor([8.1400])
Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3n[nH]c(-c4ccc(F)cc4)n3)(CC1)CC2,tensor([8.3300])
Cn1c(-c2ccccc2OC(F)F)nnc1C12CCC(c3nc(-c4ccc(F)cc4)no3)(CC1)CC2,tensor([8.0300])
CCN1CCN(C(=O)C2CCC(C(C)(C)C)CC2)CC1,tensor([4.7000])
N#CC(c1ccccc1)N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,tensor([4.6200])
CC(C)C(C#N)N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,tensor([4.7000])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C(=O)c6ccccc6)CC5)(C4)C2)C3)cc1,tensor([4.4400])
O=C(N1CCc2ccccc2C1)C12CC3CC(CC(C3)C1)C2,tensor([5.2500])
CCN1CCN(C(=O)C2CC3CCC2C3)CC1,tensor([4.3600])
O=C(N1CCCC1)C12CC3CC(CC(C3)C1)C2,tensor([6.3000])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(CCO)CC5)(C4)C2)C3)cc1,tensor([6.3000])
CCN1CCN(C(=O)C23CC4CC(C2)CC(c2ccc(OC)cc2)(C4)C3)CC1,tensor([6.2200])
CN1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,tensor([6.1600])
CCN1CCN(C(=O)C23CC4CC(CC(O)(C4)C2)C3)CC1,tensor([4.2800])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(S(=O)(=O)c6ccccc6)CC5)(C4)C2)C3)cc1,tensor([4.1900])
O=C(N1CCN(CCO)CC1)C12CC3CC(CC(C3)C1)C2,tensor([5.8300])
O=C(N1CCN(CCc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,tensor([4.3300])
CCN1CCN(C(=O)C2=C(C)c3ccccc3C2)CC1,tensor([4.8200])
O=C(N1CCC2CCCCC2C1)C12CC3CC(CC(C3)C1)C2,tensor([6.0700])
CCN1CCN(C(=O)CC23CC4CC(CC(C4)C2)C3)CC1,tensor([5.3900])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(c6ccccc6)CC5)(C4)C2)C3)cc1,tensor([5.1400])
O=C(N1CCN(Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,tensor([5.1400])
O=C(N1CCN(Cc2ccncc2)CC1)C12CC3CC(CC(C3)C1)C2,tensor([5.1400])
CCN1CCN(C(=O)Cc2ccccc2)CC1,tensor([5.1400])
O=C(N1CCCCC1)C12CC3CC(CC(O)(C3)C1)C2,tensor([5.1400])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(S(=O)(=O)Cc6ccccc6)CC5)(C4)C2)C3)cc1,tensor([5.1100])
O=C(N1CCNCC1)C12CC3CC(CC(C3)C1)C2,tensor([5.0900])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C)CC5)(C4)C2)C3)cc1,tensor([7.1000])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C(C#N)C(C)C)CC5)(C4)C2)C3)cc1,tensor([5.])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(Cc6ccncc6)CC5)(C4)C2)C3)cc1,tensor([5.0900])
CCN1CCN(C(=O)C23CC4CC(CC(Cc5ccccc5)(C4)C2)C3)CC1,tensor([6.])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(C(C#N)c6ccccc6)CC5)(C4)C2)C3)cc1,tensor([5.6800])
CCN1CCN(C(=O)C2(c3ccc(F)cc3)CCCC2)CC1,tensor([4.9200])
O=C(N1CCN(S(=O)(=O)Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,tensor([4.8900])
Cc1ccc(C23CC4CC(CC(C(=O)N5CCN(CCc6ccccc6)CC5)(C4)C2)C3)cc1,tensor([5.7200])
COCCN1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,tensor([4.9200])
COCCN1CCN(C(=O)C23CC4CC(C2)CC(c2ccc(C)cc2)(C4)C3)CC1,tensor([5.6800])
O=C(CS(=O)(=O)c1ccccc1)c1ccc(-c2ccc(Cl)cc2Cl)o1,tensor([6.7700])
Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,tensor([6.9900])
O=C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,tensor([7.])
O=C(CS(=O)(=O)c1ccccc1)c1ccsc1,tensor([6.4600])
O=C(CS(=O)(=O)c1ccccc1)c1ccc(-c2ccccc2)s1,tensor([6.8700])
O=C(CS(=O)(=O)c1ccccc1)c1ccc(F)cc1,tensor([7.0500])
Cc1c(C(=O)CS(=O)(=O)c2ccccc2)sc2ccccc12,tensor([6.2800])
O=S(=O)(CC(O)c1ccc(C(F)(F)F)cc1)c1ccccc1,tensor([4.])
COc1ccc(OC)c(C(=O)CS(=O)(=O)c2ccccc2)c1,tensor([5.0300])
CCC(=O)CS(=O)(=O)c1ccccc1,tensor([4.8200])
CCN(CC)c1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,tensor([5.3600])
CN(C(=O)c1ccccc1)S(=O)(=O)c1ccccc1,tensor([4.4500])
O=C(CCS(=O)(=O)c1ccccc1)c1ccc(Br)cc1,tensor([4.6000])
O=C(c1ccccc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,tensor([5.2400])
O=C(CS(=O)(=O)c1ccccc1)C(c1ccccc1)c1ccccc1,tensor([5.5400])
CCOC(=O)CC(C)(C)C(=O)CS(=O)(=O)c1ccccc1,tensor([5.3000])
O=C(CCS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1,tensor([4.6200])
Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)c(C)c1,tensor([5.9200])
O=C(CCS(=O)(=O)c1ccccc1)c1ccc(F)cc1,tensor([4.7100])
O=C(CCS(=O)(=O)c1ccccc1)c1ccccc1,tensor([4.7600])
O=C(CS(=O)(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,tensor([5.8800])
CC(C)(C)C(=O)CS(=O)(=O)c1ccccc1,tensor([4.0500])
O=C1N=C(NC2CCCCCCC2)OC12CCCC2,tensor([6.3400])
CC(C)C1(C)OC(NC2CCCCCC2)=NC1=O,tensor([5.7300])
CCC1(CC)OC(NC23CC4CC(CC(O)(C4)C2)C3)=NC1=O,tensor([6.4500])
CC1(C(F)(F)F)OC(NC2C3CC4CC(C3)CC2C4)=NC1=O,tensor([7.2300])
CC(C)C1(C)OC(NC23CC4CC(CC(O)(C4)C2)C3)=NC1=O,tensor([7.1800])
CCC1(CC)OC(NC2C3CC4CC(C3)CC2C4)=NC1=O,tensor([7.5800])
CC(C)C1(C)OC(NC2CCCCCCC2)=NC1=O,tensor([7.2100])
O=C1N=C(NC2C3CC4CC(C3)CC2C4)OC12CCCC2,tensor([6.6700])
CC(NC1=NC(=O)C(C)(C(C)C)O1)c1ccccc1C(F)(F)F,tensor([7.9200])
CCC1(CC)OC(NC(C)c2ccccc2C(F)(F)F)=NC1=O,tensor([7.0200])
O=C1N=C(NC23CC4CC(CC(C4)C2)C3)OC12CCOCC2,tensor([6.5600])
CC(NC1=NC(=O)C2(CCN(Cc3ccccc3)CC2)O1)c1ccccc1C(F)(F)F,tensor([7.5400])
O=C1N=C(Nc2ccccc2F)SC1C1CCCCC1,tensor([7.3700])
O=C1N=C(Nc2ccccc2F)SC1C1CCCC1,tensor([7.7200])
CC(C)C1SC(Nc2ccc(F)cc2F)=NC1=O,tensor([7.3500])
Cc1ccccc1NC1=NC(=O)C(C(C)C)S1,tensor([6.9200])
CC(C)C1SC(Nc2ccccn2)=NC1=O,tensor([5.8500])
O=C1N=C(Nc2ccccc2Cl)SC1C1CCCC1,tensor([7.7700])
CC(C)C1SC(Nc2ccccc2F)=NC1=O,tensor([7.8200])
CC(C)C1SC(Nc2ccc(C3CCCCC3)cc2)=NC1=O,tensor([5.4800])
CC(C)C1SC(Nc2ccc(F)cc2)=NC1=O,tensor([6.6400])
CC(C)C1SC(Nc2ccccc2)=NC1=O,tensor([6.5100])
COc1ccccc1NC1=NC(=O)C(C(C)C)S1,tensor([5.8200])
CC(C)C1SC(Nc2ccc3[nH]ncc3c2)=NC1=O,tensor([5.8200])
CC(C)C1SC(Nc2cccc3[nH]ccc23)=NC1=O,tensor([6.4400])
CC(C)C1SC(Nc2ccc(Cl)cc2Cl)=NC1=O,tensor([7.4000])
CC(C)C1SC(Nc2ccccc2C(F)(F)F)=NC1=O,tensor([7.5500])
CC(C)C1SC(Nc2cc(F)ccc2F)=NC1=O,tensor([7.5500])
CC(C)C1SC(Nc2c(Cl)cccc2Cl)=NC1=O,tensor([7.6800])
O=C1N=C(Nc2ccccc2Cl)SC1C1CCCCC1,tensor([7.4800])
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([7.0800])
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(=O)(=O)CC(N)=O)(C3)C2,tensor([6.5200])
CNS(=O)(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(C3)C2,tensor([6.2100])
CCS(=O)(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(F)cc1Cl)C(C3)C2,tensor([6.3500])
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([7.0100])
CC(C)(Oc1cccc(Cl)c1)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([6.5000])
CC(C)(Oc1c(Cl)cc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([6.7200])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([6.6400])
COc1cc(F)ccc1OC(C)(C)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([6.1600])
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(=O)(=O)CCCN1CCOCC1)(C3)C2,tensor([6.3000])
CC(C)(C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2)c1ccccc1,tensor([6.3800])
CC(C)(Oc1cccc(Cl)c1)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([6.2800])
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([6.9200])
CC(C)(Oc1ccc(Cl)cc1F)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([6.6800])
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([6.9000])
CN(C)S(=O)(=O)C12CC3CC(C1)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(C3)C2,tensor([6.2500])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([6.3900])
CC(C)(Oc1ccccc1)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([6.2400])
CC(C)(Oc1ccccc1OC(F)(F)F)C(=O)NC1C2CC3CC1CC(S(N)(=O)=O)(C3)C2,tensor([7.2700])
CC(C)(Oc1ccccc1C(F)(F)F)C(=O)NC1C2CC3CC1CC(S(C)(=O)=O)(C3)C2,tensor([6.9200])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1cncs1)(C3)C2,tensor([7.5700])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(-c4nnn[nH]4)cc1)(C3)C2,tensor([7.8000])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCC(N)=O)(C3)C2,tensor([7.9200])
CC(C)(Oc1ccc(F)cc1Cl)C(=O)NC1C2CC3CC1CC(c1nnn[nH]1)(C3)C2,tensor([7.9600])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(C(=O)O)cc1)(C3)C2,tensor([7.8200])
CC(C)(Oc1cccc(Cl)c1)C(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,tensor([7.8200])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(CO)(C3)C2,tensor([8.0500])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,tensor([7.6600])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2,tensor([8.2200])
COc1ccc(OC(C)(C)C(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)cc1,tensor([8.2200])
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,tensor([8.1000])
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccc(S(N)(=O)=O)cc1)(C3)C2,tensor([7.2900])
CC(C)(Oc1ccccc1Cl)C(=O)NC1C2CC3CC1CC(C(=O)NS(C)(=O)=O)(C3)C2,tensor([7.0200])
